observation_id,grain,season,source_record_id,source_player_id,source_match_id,source_team_id,fixture_attachment_status,fixture_entity_id,home_team_attachment_status,home_team_entity_id,away_team_attachment_status,away_team_entity_id,source_player_identity_status,player_attachment_status,player_entity_id,player_source_identity_ref,team_attachment_status,team_season_id,attachment_basis_player
player_season/634,player_season,2021-22,,220682,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,220682,UNRESOLVED,,no existing verified Player Research closure
player_season/635,player_season,2021-22,,437626,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,437626,UNRESOLVED,,no existing verified Player Research closure
player_season/636,player_season,2021-22,,98745,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,98745,UNRESOLVED,,no existing verified Player Research closure
player_season/637,player_season,2021-22,,192895,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,192895,UNRESOLVED,,no existing verified Player Research closure
player_season/638,player_season,2021-22,,198869,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,198869,UNRESOLVED,,no existing verified Player Research closure
player_season/639,player_season,2021-22,,226597,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,226597,UNRESOLVED,,no existing verified Player Research closure
player_season/640,player_season,2021-22,,156074,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,156074,UNRESOLVED,,no existing verified Player Research closure
player_season/641,player_season,2021-22,,58822,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,58822,UNRESOLVED,,no existing verified Player Research closure
player_season/642,player_season,2021-22,,223723,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,223723,UNRESOLVED,,no existing verified Player Research closure
player_season/643,player_season,2021-22,,92371,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,92371,UNRESOLVED,,no existing verified Player Research closure
player_season/644,player_season,2021-22,,450553,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,450553,UNRESOLVED,,no existing verified Player Research closure
player_season/645,player_season,2021-22,,449444,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,449444,UNRESOLVED,,no existing verified Player Research closure
player_season/646,player_season,2021-22,,232245,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,232245,UNRESOLVED,,no existing verified Player Research closure
player_season/647,player_season,2021-22,,490887,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,490887,UNRESOLVED,,no existing verified Player Research closure
player_season/648,player_season,2021-22,,167199,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,167199,UNRESOLVED,,no existing verified Player Research closure
player_season/649,player_season,2021-22,,184029,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,184029,UNRESOLVED,,no existing verified Player Research closure
player_season/650,player_season,2021-22,,209289,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,209289,UNRESOLVED,,no existing verified Player Research closure
player_season/651,player_season,2021-22,,154043,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,154043,UNRESOLVED,,no existing verified Player Research closure
player_season/652,player_season,2021-22,,437742,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,437742,UNRESOLVED,,no existing verified Player Research closure
player_season/653,player_season,2021-22,,153256,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,153256,UNRESOLVED,,no existing verified Player Research closure
player_season/654,player_season,2021-22,,84450,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,84450,UNRESOLVED,,no existing verified Player Research closure
player_season/655,player_season,2021-22,,439482,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,439482,UNRESOLVED,,no existing verified Player Research closure
player_season/656,player_season,2021-22,,498046,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,498046,UNRESOLVED,,no existing verified Player Research closure
player_season/657,player_season,2021-22,,493928,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,493928,UNRESOLVED,,no existing verified Player Research closure
player_season/658,player_season,2021-22,,503301,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,503301,UNRESOLVED,,no existing verified Player Research closure
player_season/659,player_season,2021-22,,450544,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,450544,UNRESOLVED,,no existing verified Player Research closure
player_season/660,player_season,2021-22,,195735,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,195735,UNRESOLVED,,no existing verified Player Research closure
player_season/661,player_season,2021-22,,223340,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,223340,UNRESOLVED,,no existing verified Player Research closure
player_season/662,player_season,2021-22,,59966,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,59966,UNRESOLVED,,no existing verified Player Research closure
player_season/663,player_season,2021-22,,444145,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,444145,UNRESOLVED,,no existing verified Player Research closure
player_season/664,player_season,2021-22,,205533,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,205533,UNRESOLVED,,no existing verified Player Research closure
player_season/665,player_season,2021-22,,200641,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,200641,UNRESOLVED,,no existing verified Player Research closure
player_season/666,player_season,2021-22,,232223,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,232223,UNRESOLVED,,no existing verified Player Research closure
player_season/667,player_season,2021-22,,444880,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,444880,UNRESOLVED,,no existing verified Player Research closure
player_season/668,player_season,2021-22,,154561,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,154561,UNRESOLVED,,no existing verified Player Research closure
player_season/669,player_season,2021-22,,503300,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,503300,UNRESOLVED,,no existing verified Player Research closure
player_season/670,player_season,2021-22,,240796,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,240796,UNRESOLVED,,no existing verified Player Research closure
player_season/671,player_season,2021-22,,57513,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,57513,UNRESOLVED,,no existing verified Player Research closure
player_season/672,player_season,2021-22,,232247,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,232247,UNRESOLVED,,no existing verified Player Research closure
player_season/673,player_season,2021-22,,194010,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,194010,UNRESOLVED,,no existing verified Player Research closure
player_season/674,player_season,2021-22,,213687,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,213687,UNRESOLVED,,no existing verified Player Research closure
player_season/675,player_season,2021-22,,231065,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,231065,UNRESOLVED,,no existing verified Player Research closure
player_season/676,player_season,2021-22,,48760,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,48760,UNRESOLVED,,no existing verified Player Research closure
player_season/677,player_season,2021-22,,61810,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,61810,UNRESOLVED,,no existing verified Player Research closure
player_season/678,player_season,2021-22,,191866,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,191866,UNRESOLVED,,no existing verified Player Research closure
player_season/679,player_season,2021-22,,121570,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,121570,UNRESOLVED,,no existing verified Player Research closure
player_season/680,player_season,2021-22,,228044,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,228044,UNRESOLVED,,no existing verified Player Research closure
player_season/681,player_season,2021-22,,226956,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,226956,UNRESOLVED,,no existing verified Player Research closure
player_season/682,player_season,2021-22,,450550,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,450550,UNRESOLVED,,no existing verified Player Research closure
player_season/683,player_season,2021-22,,154138,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,154138,UNRESOLVED,,no existing verified Player Research closure
player_season/684,player_season,2021-22,,220695,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,220695,UNRESOLVED,,no existing verified Player Research closure
player_season/685,player_season,2021-22,,128295,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,128295,UNRESOLVED,,no existing verified Player Research closure
player_season/686,player_season,2021-22,,207283,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,207283,UNRESOLVED,,no existing verified Player Research closure
player_season/687,player_season,2021-22,,183656,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,183656,UNRESOLVED,,no existing verified Player Research closure
player_season/688,player_season,2021-22,,216646,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,216646,UNRESOLVED,,no existing verified Player Research closure
player_season/689,player_season,2021-22,,428580,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,428580,UNRESOLVED,,no existing verified Player Research closure
player_season/690,player_season,2021-22,,446008,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,446008,UNRESOLVED,,no existing verified Player Research closure
player_season/691,player_season,2021-22,,80607,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,80607,UNRESOLVED,,no existing verified Player Research closure
player_season/692,player_season,2021-22,,450539,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,450539,UNRESOLVED,,no existing verified Player Research closure
player_season/693,player_season,2021-22,,432160,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,432160,UNRESOLVED,,no existing verified Player Research closure
player_season/694,player_season,2021-22,,204580,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,204580,UNRESOLVED,,no existing verified Player Research closure
player_season/695,player_season,2021-22,,481405,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,481405,UNRESOLVED,,no existing verified Player Research closure
player_season/696,player_season,2021-22,,461558,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,461558,UNRESOLVED,,no existing verified Player Research closure
player_season/697,player_season,2021-22,,174932,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,174932,UNRESOLVED,,no existing verified Player Research closure
player_season/698,player_season,2021-22,,216620,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,216620,UNRESOLVED,,no existing verified Player Research closure
player_season/699,player_season,2021-22,,205836,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,205836,UNRESOLVED,,no existing verified Player Research closure
player_season/700,player_season,2021-22,,144485,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,144485,UNRESOLVED,,no existing verified Player Research closure
player_season/701,player_season,2021-22,,434662,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,434662,UNRESOLVED,,no existing verified Player Research closure
player_season/702,player_season,2021-22,,460029,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,460029,UNRESOLVED,,no existing verified Player Research closure
player_season/703,player_season,2021-22,,240514,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,240514,UNRESOLVED,,no existing verified Player Research closure
player_season/704,player_season,2021-22,,215059,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,215059,UNRESOLVED,,no existing verified Player Research closure
player_season/705,player_season,2021-22,,49262,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,49262,UNRESOLVED,,no existing verified Player Research closure
player_season/706,player_season,2021-22,,209288,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,209288,UNRESOLVED,,no existing verified Player Research closure
player_season/707,player_season,2021-22,,232792,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,232792,UNRESOLVED,,no existing verified Player Research closure
player_season/708,player_season,2021-22,,179268,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,179268,UNRESOLVED,,no existing verified Player Research closure
player_season/709,player_season,2021-22,,110735,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,110735,UNRESOLVED,,no existing verified Player Research closure
player_season/710,player_season,2021-22,,83299,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,83299,UNRESOLVED,,no existing verified Player Research closure
player_season/711,player_season,2021-22,,442229,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,442229,UNRESOLVED,,no existing verified Player Research closure
player_season/712,player_season,2021-22,,61933,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,61933,UNRESOLVED,,no existing verified Player Research closure
player_season/713,player_season,2021-22,,433589,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,433589,UNRESOLVED,,no existing verified Player Research closure
player_season/714,player_season,2021-22,,111478,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,111478,UNRESOLVED,,no existing verified Player Research closure
player_season/715,player_season,2021-22,,448496,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,448496,UNRESOLVED,,no existing verified Player Research closure
player_season/716,player_season,2021-22,,445548,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,445548,UNRESOLVED,,no existing verified Player Research closure
player_season/717,player_season,2021-22,,109345,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,109345,UNRESOLVED,,no existing verified Player Research closure
player_season/718,player_season,2021-22,,227127,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,227127,UNRESOLVED,,no existing verified Player Research closure
player_season/719,player_season,2021-22,,423649,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,423649,UNRESOLVED,,no existing verified Player Research closure
player_season/720,player_season,2021-22,,243016,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,243016,UNRESOLVED,,no existing verified Player Research closure
player_season/721,player_season,2021-22,,433138,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,433138,UNRESOLVED,,no existing verified Player Research closure
player_season/722,player_season,2021-22,,60307,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,60307,UNRESOLVED,,no existing verified Player Research closure
player_season/723,player_season,2021-22,,39155,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,39155,UNRESOLVED,,no existing verified Player Research closure
player_season/724,player_season,2021-22,,243505,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,243505,UNRESOLVED,,no existing verified Player Research closure
player_season/725,player_season,2021-22,,235382,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,235382,UNRESOLVED,,no existing verified Player Research closure
player_season/726,player_season,2021-22,,486672,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,486672,UNRESOLVED,,no existing verified Player Research closure
player_season/727,player_season,2021-22,,209045,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,209045,UNRESOLVED,,no existing verified Player Research closure
player_season/728,player_season,2021-22,,441192,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,441192,UNRESOLVED,,no existing verified Player Research closure
player_season/729,player_season,2021-22,,115382,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,115382,UNRESOLVED,,no existing verified Player Research closure
player_season/730,player_season,2021-22,,116216,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,116216,UNRESOLVED,,no existing verified Player Research closure
player_season/731,player_season,2021-22,,50175,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,50175,UNRESOLVED,,no existing verified Player Research closure
player_season/732,player_season,2021-22,,204676,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,204676,UNRESOLVED,,no existing verified Player Research closure
player_season/733,player_season,2021-22,,487117,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,487117,UNRESOLVED,,no existing verified Player Research closure
player_season/734,player_season,2021-22,,93284,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,93284,UNRESOLVED,,no existing verified Player Research closure
player_season/735,player_season,2021-22,,233425,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,233425,UNRESOLVED,,no existing verified Player Research closure
player_season/736,player_season,2021-22,,98747,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,98747,UNRESOLVED,,no existing verified Player Research closure
player_season/737,player_season,2021-22,,20066,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,20066,UNRESOLVED,,no existing verified Player Research closure
player_season/738,player_season,2021-22,,168399,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,168399,UNRESOLVED,,no existing verified Player Research closure
player_season/739,player_season,2021-22,,514229,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,514229,UNRESOLVED,,no existing verified Player Research closure
player_season/740,player_season,2021-22,,68983,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,68983,UNRESOLVED,,no existing verified Player Research closure
player_season/741,player_season,2021-22,,103914,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,103914,UNRESOLVED,,no existing verified Player Research closure
player_season/742,player_season,2021-22,,17761,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,17761,UNRESOLVED,,no existing verified Player Research closure
player_season/743,player_season,2021-22,,51927,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,51927,UNRESOLVED,,no existing verified Player Research closure
player_season/744,player_season,2021-22,,192290,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,192290,UNRESOLVED,,no existing verified Player Research closure
player_season/745,player_season,2021-22,,461102,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,461102,UNRESOLVED,,no existing verified Player Research closure
player_season/746,player_season,2021-22,,432830,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,432830,UNRESOLVED,,no existing verified Player Research closure
player_season/747,player_season,2021-22,,39487,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,39487,UNRESOLVED,,no existing verified Player Research closure
player_season/748,player_season,2021-22,,17997,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,17997,UNRESOLVED,,no existing verified Player Research closure
player_season/749,player_season,2021-22,,41674,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,41674,UNRESOLVED,,no existing verified Player Research closure
player_season/750,player_season,2021-22,,461567,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,461567,UNRESOLVED,,no existing verified Player Research closure
player_season/751,player_season,2021-22,,40145,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,40145,UNRESOLVED,,no existing verified Player Research closure
player_season/752,player_season,2021-22,,60586,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,60586,UNRESOLVED,,no existing verified Player Research closure
player_season/753,player_season,2021-22,,172782,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,172782,UNRESOLVED,,no existing verified Player Research closure
player_season/754,player_season,2021-22,,433154,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,433154,UNRESOLVED,,no existing verified Player Research closure
player_season/755,player_season,2021-22,,40845,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,40845,UNRESOLVED,,no existing verified Player Research closure
player_season/756,player_season,2021-22,,17349,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,17349,UNRESOLVED,,no existing verified Player Research closure
player_season/757,player_season,2021-22,,60551,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,60551,UNRESOLVED,,no existing verified Player Research closure
player_season/758,player_season,2021-22,,149519,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,149519,UNRESOLVED,,no existing verified Player Research closure
player_season/759,player_season,2021-22,,465299,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,465299,UNRESOLVED,,no existing verified Player Research closure
player_season/760,player_season,2021-22,,461096,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,461096,UNRESOLVED,,no existing verified Player Research closure
player_season/761,player_season,2021-22,,120202,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,120202,UNRESOLVED,,no existing verified Player Research closure
player_season/762,player_season,2021-22,,81183,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,81183,UNRESOLVED,,no existing verified Player Research closure
player_season/763,player_season,2021-22,,44683,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,44683,UNRESOLVED,,no existing verified Player Research closure
player_season/764,player_season,2021-22,,44699,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,44699,UNRESOLVED,,no existing verified Player Research closure
player_season/765,player_season,2021-22,,530873,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,530873,UNRESOLVED,,no existing verified Player Research closure
player_season/766,player_season,2021-22,,461080,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,461080,UNRESOLVED,,no existing verified Player Research closure
player_season/767,player_season,2021-22,,105666,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,105666,UNRESOLVED,,no existing verified Player Research closure
player_season/768,player_season,2021-22,,40836,,,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,UNRESOLVED,,40836,UNRESOLVED,,no existing verified Player Research closure
