observation_id,grain,season,source_record_id,source_player_id,source_match_id,source_team_id,fixture_attachment_status,fixture_entity_id,home_team_attachment_status,home_team_entity_id,away_team_attachment_status,away_team_entity_id,player_attachment_status,player_entity_id,team_attachment_status,team_season_id
team_match/2817,team_match,2019-20,1059970,,1059970,16,VERIFIED,269,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:20
team_match/2818,team_match,2019-20,1059970,,1059970,2,VERIFIED,269,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:7
team_match/2819,team_match,2019-20,1059971,,1059971,20,VERIFIED,270,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:39
team_match/2820,team_match,2019-20,1059971,,1059971,14,VERIFIED,270,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:45
team_match/2821,team_match,2019-20,1059973,,1059973,2,VERIFIED,271,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:7
team_match/2822,team_match,2019-20,1059973,,1059973,15,VERIFIED,271,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:49
team_match/2823,team_match,2019-20,1059972,,1059972,3,VERIFIED,272,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:91
team_match/2824,team_match,2019-20,1059972,,1059972,6,VERIFIED,272,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:8
team_match/2825,team_match,2019-20,1059974,,1059974,4,VERIFIED,273,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:36
team_match/2826,team_match,2019-20,1059974,,1059974,7,VERIFIED,273,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:31
team_match/2827,team_match,2019-20,1059975,,1059975,8,VERIFIED,274,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:11
team_match/2828,team_match,2019-20,1059975,,1059975,12,VERIFIED,274,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:1
team_match/2829,team_match,2019-20,1059977,,1059977,13,VERIFIED,276,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:4
team_match/2830,team_match,2019-20,1059977,,1059977,5,VERIFIED,276,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:90
team_match/2831,team_match,2019-20,1059978,,1059978,14,VERIFIED,277,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:45
team_match/2832,team_match,2019-20,1059978,,1059978,9,VERIFIED,277,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:13
team_match/2833,team_match,2019-20,1059979,,1059979,17,VERIFIED,278,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:6
team_match/2834,team_match,2019-20,1059979,,1059979,20,VERIFIED,278,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:39
team_match/2835,team_match,2019-20,1059980,,1059980,18,VERIFIED,279,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:57
team_match/2836,team_match,2019-20,1059980,,1059980,10,VERIFIED,279,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:14
team_match/2837,team_match,2019-20,1059981,,1059981,19,VERIFIED,280,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:21
team_match/2838,team_match,2019-20,1059981,,1059981,16,VERIFIED,280,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:20
team_match/2839,team_match,2019-20,1059982,,1059982,1,VERIFIED,281,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:3
team_match/2840,team_match,2019-20,1059982,,1059982,19,VERIFIED,281,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:21
team_match/2841,team_match,2019-20,1059983,,1059983,5,VERIFIED,282,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:90
team_match/2842,team_match,2019-20,1059983,,1059983,17,VERIFIED,282,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:6
team_match/2843,team_match,2019-20,1059984,,1059984,6,VERIFIED,283,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:8
team_match/2844,team_match,2019-20,1059984,,1059984,8,VERIFIED,283,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:11
team_match/2845,team_match,2019-20,1059985,,1059985,7,VERIFIED,284,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:31
team_match/2846,team_match,2019-20,1059985,,1059985,18,VERIFIED,284,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:57
team_match/2847,team_match,2019-20,1059986,,1059986,9,VERIFIED,285,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:13
team_match/2848,team_match,2019-20,1059986,,1059986,2,VERIFIED,285,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:7
team_match/2849,team_match,2019-20,1059987,,1059987,10,VERIFIED,286,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:14
team_match/2850,team_match,2019-20,1059987,,1059987,3,VERIFIED,286,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:91
team_match/2851,team_match,2019-20,1059988,,1059988,12,VERIFIED,287,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:1
team_match/2852,team_match,2019-20,1059988,,1059988,11,VERIFIED,287,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:43
team_match/2853,team_match,2019-20,1059989,,1059989,15,VERIFIED,288,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:49
team_match/2854,team_match,2019-20,1059989,,1059989,14,VERIFIED,288,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:45
team_match/2855,team_match,2019-20,1059990,,1059990,16,VERIFIED,289,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:20
team_match/2856,team_match,2019-20,1059990,,1059990,13,VERIFIED,289,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:4
team_match/2857,team_match,2019-20,1059991,,1059991,20,VERIFIED,290,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:39
team_match/2858,team_match,2019-20,1059991,,1059991,4,VERIFIED,290,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:36
team_match/2859,team_match,2019-20,1059993,,1059993,2,VERIFIED,291,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:7
team_match/2860,team_match,2019-20,1059993,,1059993,6,VERIFIED,291,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:8
team_match/2861,team_match,2019-20,1059992,,1059992,3,VERIFIED,292,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:91
team_match/2862,team_match,2019-20,1059992,,1059992,7,VERIFIED,292,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:31
team_match/2863,team_match,2019-20,1059994,,1059994,4,VERIFIED,293,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:36
team_match/2864,team_match,2019-20,1059994,,1059994,1,VERIFIED,293,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:3
team_match/2865,team_match,2019-20,1059995,,1059995,8,VERIFIED,294,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:11
team_match/2866,team_match,2019-20,1059995,,1059995,10,VERIFIED,294,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:14
team_match/2867,team_match,2019-20,1059996,,1059996,11,VERIFIED,295,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:43
team_match/2868,team_match,2019-20,1059996,,1059996,5,VERIFIED,295,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:90
team_match/2869,team_match,2019-20,1059997,,1059997,13,VERIFIED,296,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:4
team_match/2870,team_match,2019-20,1059997,,1059997,15,VERIFIED,296,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:49
team_match/2871,team_match,2019-20,1059998,,1059998,14,VERIFIED,297,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:45
team_match/2872,team_match,2019-20,1059998,,1059998,16,VERIFIED,297,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:20
team_match/2873,team_match,2019-20,1059999,,1059999,17,VERIFIED,298,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:6
team_match/2874,team_match,2019-20,1059999,,1059999,12,VERIFIED,298,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:1
team_match/2875,team_match,2019-20,1060000,,1060000,18,VERIFIED,299,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:57
team_match/2876,team_match,2019-20,1060000,,1060000,9,VERIFIED,299,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:13
team_match/2877,team_match,2019-20,1060001,,1060001,19,VERIFIED,300,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:21
team_match/2878,team_match,2019-20,1060001,,1060001,20,VERIFIED,300,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:39
team_match/2879,team_match,2019-20,1060002,,1060002,5,VERIFIED,301,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:90
team_match/2880,team_match,2019-20,1060002,,1060002,18,VERIFIED,301,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:57
team_match/2881,team_match,2019-20,1060003,,1060003,6,VERIFIED,302,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:8
team_match/2882,team_match,2019-20,1060003,,1060003,11,VERIFIED,302,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:43
team_match/2883,team_match,2019-20,1060004,,1060004,9,VERIFIED,303,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:13
team_match/2884,team_match,2019-20,1060004,,1060004,4,VERIFIED,303,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:36
team_match/2885,team_match,2019-20,1060005,,1060005,10,VERIFIED,304,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:14
team_match/2886,team_match,2019-20,1060005,,1060005,7,VERIFIED,304,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:31
team_match/2887,team_match,2019-20,1060006,,1060006,12,VERIFIED,305,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:1
team_match/2888,team_match,2019-20,1060006,,1060006,15,VERIFIED,305,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:49
team_match/2889,team_match,2019-20,1060007,,1060007,13,VERIFIED,306,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:4
team_match/2890,team_match,2019-20,1060007,,1060007,2,VERIFIED,306,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:7
team_match/2891,team_match,2019-20,1060008,,1060008,14,VERIFIED,307,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:45
team_match/2892,team_match,2019-20,1060008,,1060008,8,VERIFIED,307,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:11
team_match/2893,team_match,2019-20,1060009,,1060009,16,VERIFIED,308,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:20
team_match/2894,team_match,2019-20,1060009,,1060009,1,VERIFIED,308,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:3
team_match/2895,team_match,2019-20,1060010,,1060010,17,VERIFIED,309,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:6
team_match/2896,team_match,2019-20,1060010,,1060010,19,VERIFIED,309,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:21
team_match/2897,team_match,2019-20,1060011,,1060011,20,VERIFIED,310,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:39
team_match/2898,team_match,2019-20,1060011,,1060011,3,VERIFIED,310,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:91
team_match/2899,team_match,2019-20,1060013,,1060013,1,VERIFIED,311,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:3
team_match/2900,team_match,2019-20,1060013,,1060013,14,VERIFIED,311,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:45
team_match/2901,team_match,2019-20,1060014,,1060014,2,VERIFIED,312,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:7
team_match/2902,team_match,2019-20,1060014,,1060014,20,VERIFIED,312,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:39
team_match/2903,team_match,2019-20,1060012,,1060012,3,VERIFIED,313,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:91
team_match/2904,team_match,2019-20,1060012,,1060012,13,VERIFIED,313,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:4
team_match/2905,team_match,2019-20,1060015,,1060015,4,VERIFIED,314,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:36
team_match/2906,team_match,2019-20,1060015,,1060015,12,VERIFIED,314,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:1
team_match/2907,team_match,2019-20,1060016,,1060016,7,VERIFIED,315,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:31
team_match/2908,team_match,2019-20,1060016,,1060016,5,VERIFIED,315,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:90
team_match/2909,team_match,2019-20,1060017,,1060017,8,VERIFIED,316,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:11
team_match/2910,team_match,2019-20,1060017,,1060017,9,VERIFIED,316,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:13
team_match/2911,team_match,2019-20,1060018,,1060018,11,VERIFIED,317,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:43
team_match/2912,team_match,2019-20,1060018,,1060018,10,VERIFIED,317,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:14
team_match/2913,team_match,2019-20,1060019,,1060019,15,VERIFIED,318,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:49
team_match/2914,team_match,2019-20,1060019,,1060019,17,VERIFIED,318,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:6
team_match/2915,team_match,2019-20,1060020,,1060020,18,VERIFIED,319,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:57
team_match/2916,team_match,2019-20,1060020,,1060020,16,VERIFIED,319,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:20
team_match/2917,team_match,2019-20,1060021,,1060021,19,VERIFIED,320,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:21
team_match/2918,team_match,2019-20,1060021,,1060021,6,VERIFIED,320,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:8
team_match/2919,team_match,2019-20,1060022,,1060022,5,VERIFIED,321,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:90
team_match/2920,team_match,2019-20,1060022,,1060022,15,VERIFIED,321,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:49
team_match/2921,team_match,2019-20,1060023,,1060023,6,VERIFIED,322,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:8
team_match/2922,team_match,2019-20,1060023,,1060023,18,VERIFIED,322,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:57
team_match/2923,team_match,2019-20,1060024,,1060024,9,VERIFIED,323,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:13
team_match/2924,team_match,2019-20,1060024,,1060024,7,VERIFIED,323,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:31
team_match/2925,team_match,2019-20,1060025,,1060025,10,VERIFIED,324,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:14
team_match/2926,team_match,2019-20,1060025,,1060025,2,VERIFIED,324,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:7
team_match/2927,team_match,2019-20,1060026,,1060026,12,VERIFIED,325,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:1
team_match/2928,team_match,2019-20,1060026,,1060026,3,VERIFIED,325,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:91
team_match/2929,team_match,2019-20,1060027,,1060027,13,VERIFIED,326,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:4
team_match/2930,team_match,2019-20,1060027,,1060027,19,VERIFIED,326,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:21
team_match/2931,team_match,2019-20,1060028,,1060028,14,VERIFIED,327,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:45
team_match/2932,team_match,2019-20,1060028,,1060028,4,VERIFIED,327,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:36
team_match/2933,team_match,2019-20,1060029,,1060029,16,VERIFIED,328,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:20
team_match/2934,team_match,2019-20,1060029,,1060029,11,VERIFIED,328,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:43
team_match/2935,team_match,2019-20,1060030,,1060030,17,VERIFIED,329,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:6
team_match/2936,team_match,2019-20,1060030,,1060030,8,VERIFIED,329,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:11
team_match/2937,team_match,2019-20,1060031,,1060031,20,VERIFIED,330,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:39
team_match/2938,team_match,2019-20,1060031,,1060031,1,VERIFIED,330,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:3
team_match/2939,team_match,2019-20,1060033,,1060033,1,VERIFIED,331,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:3
team_match/2940,team_match,2019-20,1060033,,1060033,9,VERIFIED,331,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:13
team_match/2941,team_match,2019-20,1060034,,1060034,2,VERIFIED,332,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:7
team_match/2942,team_match,2019-20,1060034,,1060034,12,VERIFIED,332,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:1
team_match/2943,team_match,2019-20,1060032,,1060032,3,VERIFIED,333,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:91
team_match/2944,team_match,2019-20,1060032,,1060032,17,VERIFIED,333,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:6
team_match/2945,team_match,2019-20,1060035,,1060035,4,VERIFIED,334,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:36
team_match/2946,team_match,2019-20,1060035,,1060035,10,VERIFIED,334,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:14
team_match/2947,team_match,2019-20,1060036,,1060036,7,VERIFIED,335,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:31
team_match/2948,team_match,2019-20,1060036,,1060036,6,VERIFIED,335,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:8
team_match/2949,team_match,2019-20,1060037,,1060037,8,VERIFIED,336,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:11
team_match/2950,team_match,2019-20,1060037,,1060037,16,VERIFIED,336,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:20
team_match/2951,team_match,2019-20,1060038,,1060038,11,VERIFIED,337,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:43
team_match/2952,team_match,2019-20,1060038,,1060038,13,VERIFIED,337,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:4
team_match/2953,team_match,2019-20,1060039,,1060039,15,VERIFIED,338,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:49
team_match/2954,team_match,2019-20,1060039,,1060039,20,VERIFIED,338,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:39
team_match/2955,team_match,2019-20,1060040,,1060040,18,VERIFIED,339,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:57
team_match/2956,team_match,2019-20,1060040,,1060040,14,VERIFIED,339,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:45
team_match/2957,team_match,2019-20,1060041,,1060041,19,VERIFIED,340,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:21
team_match/2958,team_match,2019-20,1060041,,1060041,5,VERIFIED,340,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:90
team_match/2959,team_match,2019-20,1060043,,1060043,2,VERIFIED,341,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:7
team_match/2960,team_match,2019-20,1060043,,1060043,7,VERIFIED,341,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:31
team_match/2961,team_match,2019-20,1060042,,1060042,3,VERIFIED,342,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:91
team_match/2962,team_match,2019-20,1060042,,1060042,9,VERIFIED,342,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:13
team_match/2963,team_match,2019-20,1060044,,1060044,4,VERIFIED,343,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:36
team_match/2964,team_match,2019-20,1060044,,1060044,11,VERIFIED,343,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:43
team_match/2965,team_match,2019-20,1060045,,1060045,10,VERIFIED,344,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:14
team_match/2966,team_match,2019-20,1060045,,1060045,5,VERIFIED,344,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:90
team_match/2967,team_match,2019-20,1060046,,1060046,12,VERIFIED,345,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:1
team_match/2968,team_match,2019-20,1060046,,1060046,16,VERIFIED,345,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:20
team_match/2969,team_match,2019-20,1060047,,1060047,14,VERIFIED,346,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:45
team_match/2970,team_match,2019-20,1060047,,1060047,19,VERIFIED,346,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:21
team_match/2971,team_match,2019-20,1060048,,1060048,15,VERIFIED,347,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2019-20:49
