grain,season,fixture_id,source_match_id,venue_role,source_team_id,team_season_id,fixture_attachment_status,team_attachment_status
team_match,2019-20,16,1059717,HOME,11,2019-20:43,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,16,1059717,AWAY,17,2019-20:6,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,17,1059718,HOME,14,2019-20:45,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,17,1059718,AWAY,13,2019-20:4,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,18,1059719,HOME,15,2019-20:49,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,18,1059719,AWAY,7,2019-20:31,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,19,1059720,HOME,16,2019-20:20,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,19,1059720,AWAY,10,2019-20:14,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,20,1059721,HOME,20,2019-20:39,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,20,1059721,AWAY,12,2019-20:1,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,21,1059723,HOME,2,2019-20:7,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,21,1059723,AWAY,8,2019-20:11,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,22,1059722,HOME,3,2019-20:91,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,22,1059722,AWAY,11,2019-20:43,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,23,1059724,HOME,4,2019-20:36,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,23,1059724,AWAY,16,2019-20:20,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,24,1059725,HOME,10,2019-20:14,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,24,1059725,AWAY,1,2019-20:3,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,25,1059726,HOME,12,2019-20:1,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,25,1059726,AWAY,7,2019-20:31,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,26,1059727,HOME,14,2019-20:45,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,26,1059727,AWAY,6,2019-20:8,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,27,1059728,HOME,15,2019-20:49,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,27,1059728,AWAY,9,2019-20:13,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,28,1059729,HOME,17,2019-20:6,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,28,1059729,AWAY,13,2019-20:4,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,29,1059730,HOME,18,2019-20:57,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,29,1059730,AWAY,19,2019-20:21,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,30,1059731,HOME,20,2019-20:39,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,30,1059731,AWAY,5,2019-20:90,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,31,1059732,HOME,1,2019-20:3,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,31,1059732,AWAY,17,2019-20:6,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,32,1059733,HOME,5,2019-20:90,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,32,1059733,AWAY,10,2019-20:14,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,33,1059734,HOME,6,2019-20:8,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,33,1059734,AWAY,15,2019-20:49,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,34,1059735,HOME,7,2019-20:31,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,34,1059735,AWAY,2,2019-20:7,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,35,1059736,HOME,8,2019-20:11,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,35,1059736,AWAY,20,2019-20:39,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,36,1059737,HOME,9,2019-20:13,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,36,1059737,AWAY,3,2019-20:91,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,37,1059738,HOME,11,2019-20:43,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,37,1059738,AWAY,4,2019-20:36,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,38,1059739,HOME,13,2019-20:4,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,38,1059739,AWAY,18,2019-20:57,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,39,1059740,HOME,16,2019-20:20,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,39,1059740,AWAY,12,2019-20:1,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,40,1059741,HOME,19,2019-20:21,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,40,1059741,AWAY,14,2019-20:45,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,41,1059743,HOME,2,2019-20:7,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,41,1059743,AWAY,19,2019-20:21,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,42,1059742,HOME,3,2019-20:91,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,42,1059742,AWAY,8,2019-20:11,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,43,1059744,HOME,4,2019-20:36,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,43,1059744,AWAY,5,2019-20:90,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,44,1059745,HOME,10,2019-20:14,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,44,1059745,AWAY,13,2019-20:4,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,45,1059746,HOME,12,2019-20:1,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,45,1059746,AWAY,9,2019-20:13,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,46,1059747,HOME,14,2019-20:45,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,46,1059747,AWAY,11,2019-20:43,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,47,1059748,HOME,15,2019-20:49,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,47,1059748,AWAY,16,2019-20:20,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,48,1059749,HOME,17,2019-20:6,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,48,1059749,AWAY,7,2019-20:31,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,49,1059750,HOME,18,2019-20:57,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,49,1059750,AWAY,1,2019-20:3,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,50,1059751,HOME,20,2019-20:39,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,50,1059751,AWAY,6,2019-20:8,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,51,1059752,HOME,1,2019-20:3,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,51,1059752,AWAY,2,2019-20:7,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,52,1059753,HOME,5,2019-20:90,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,52,1059753,AWAY,14,2019-20:45,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,53,1059754,HOME,6,2019-20:8,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,53,1059754,AWAY,10,2019-20:14,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,54,1059755,HOME,7,2019-20:31,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,54,1059755,AWAY,20,2019-20:39,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,55,1059756,HOME,8,2019-20:11,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,55,1059756,AWAY,15,2019-20:49,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,56,1059757,HOME,9,2019-20:13,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,56,1059757,AWAY,17,2019-20:6,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,57,1059758,HOME,11,2019-20:43,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,57,1059758,AWAY,18,2019-20:57,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,58,1059759,HOME,13,2019-20:4,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,58,1059759,AWAY,4,2019-20:36,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,59,1059760,HOME,16,2019-20:20,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,59,1059760,AWAY,3,2019-20:91,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,60,1059761,HOME,19,2019-20:21,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,60,1059761,AWAY,12,2019-20:1,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,61,1059763,HOME,2,2019-20:7,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,61,1059763,AWAY,5,2019-20:90,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,62,1059762,HOME,3,2019-20:91,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,62,1059762,AWAY,19,2019-20:21,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,63,1059764,HOME,6,2019-20:8,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,63,1059764,AWAY,4,2019-20:36,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,64,1059765,HOME,7,2019-20:31,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,64,1059765,AWAY,14,2019-20:45,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,65,1059766,HOME,8,2019-20:11,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,65,1059766,AWAY,11,2019-20:43,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,66,1059767,HOME,9,2019-20:13,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,66,1059767,AWAY,13,2019-20:4,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,67,1059768,HOME,12,2019-20:1,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,67,1059768,AWAY,1,2019-20:3,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,68,1059769,HOME,15,2019-20:49,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,68,1059769,AWAY,10,2019-20:14,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,69,1059770,HOME,17,2019-20:6,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,69,1059770,AWAY,16,2019-20:20,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,70,1059771,HOME,20,2019-20:39,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,70,1059771,AWAY,18,2019-20:57,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,71,1059772,HOME,1,2019-20:3,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,71,1059772,AWAY,3,2019-20:91,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,72,1059773,HOME,4,2019-20:36,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,72,1059773,AWAY,17,2019-20:6,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,73,1059774,HOME,5,2019-20:90,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,73,1059774,AWAY,8,2019-20:11,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,74,1059775,HOME,10,2019-20:14,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,74,1059775,AWAY,9,2019-20:13,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,75,1059776,HOME,11,2019-20:43,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,75,1059776,AWAY,20,2019-20:39,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,76,1059777,HOME,13,2019-20:4,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,76,1059777,AWAY,12,2019-20:1,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,77,1059778,HOME,14,2019-20:45,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,77,1059778,AWAY,2,2019-20:7,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,78,1059779,HOME,16,2019-20:20,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,78,1059779,AWAY,6,2019-20:8,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,79,1059780,HOME,18,2019-20:57,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,79,1059780,AWAY,15,2019-20:49,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,80,1059781,HOME,19,2019-20:21,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,80,1059781,AWAY,7,2019-20:31,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,81,1059783,HOME,2,2019-20:7,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,81,1059783,AWAY,4,2019-20:36,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,82,1059782,HOME,3,2019-20:91,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,82,1059782,AWAY,14,2019-20:45,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,83,1059784,HOME,6,2019-20:8,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,83,1059784,AWAY,13,2019-20:4,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,84,1059785,HOME,7,2019-20:31,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,84,1059785,AWAY,11,2019-20:43,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,85,1059786,HOME,8,2019-20:11,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,85,1059786,AWAY,19,2019-20:21,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,86,1059787,HOME,9,2019-20:13,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,86,1059787,AWAY,5,2019-20:90,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,87,1059788,HOME,12,2019-20:1,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,87,1059788,AWAY,10,2019-20:14,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,88,1059789,HOME,15,2019-20:49,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,88,1059789,AWAY,1,2019-20:3,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,89,1059790,HOME,17,2019-20:6,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,89,1059790,AWAY,18,2019-20:57,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,90,1059791,HOME,20,2019-20:39,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,90,1059791,AWAY,16,2019-20:20,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,91,1059792,HOME,1,2019-20:3,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,91,1059792,AWAY,7,2019-20:31,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,92,1059793,HOME,4,2019-20:36,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,92,1059793,AWAY,8,2019-20:11,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,93,1059794,HOME,5,2019-20:90,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,93,1059794,AWAY,6,2019-20:8,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,94,1059795,HOME,10,2019-20:14,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,94,1059795,AWAY,17,2019-20:6,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,95,1059796,HOME,11,2019-20:43,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,95,1059796,AWAY,2,2019-20:7,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,96,1059797,HOME,13,2019-20:4,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,96,1059797,AWAY,20,2019-20:39,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,97,1059798,HOME,14,2019-20:45,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,97,1059798,AWAY,12,2019-20:1,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,98,1059799,HOME,16,2019-20:20,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,98,1059799,AWAY,9,2019-20:13,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,99,1059800,HOME,18,2019-20:57,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,99,1059800,AWAY,3,2019-20:91,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,100,1059801,HOME,19,2019-20:21,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,100,1059801,AWAY,15,2019-20:49,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,101,1059803,HOME,1,2019-20:3,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,101,1059803,AWAY,20,2019-20:39,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,102,1059804,HOME,2,2019-20:7,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,102,1059804,AWAY,10,2019-20:14,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,103,1059802,HOME,3,2019-20:91,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,103,1059802,AWAY,12,2019-20:1,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,104,1059805,HOME,4,2019-20:36,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,104,1059805,AWAY,14,2019-20:45,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,105,1059806,HOME,7,2019-20:31,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,105,1059806,AWAY,9,2019-20:13,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,106,1059807,HOME,8,2019-20:11,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,106,1059807,AWAY,17,2019-20:6,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,107,1059808,HOME,11,2019-20:43,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,107,1059808,AWAY,16,2019-20:20,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,108,1059809,HOME,15,2019-20:49,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,108,1059809,AWAY,5,2019-20:90,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,109,1059810,HOME,18,2019-20:57,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,109,1059810,AWAY,6,2019-20:8,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,110,1059811,HOME,19,2019-20:21,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,110,1059811,AWAY,13,2019-20:4,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,111,1059812,HOME,5,2019-20:90,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,111,1059812,AWAY,19,2019-20:21,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,112,1059813,HOME,6,2019-20:8,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,112,1059813,AWAY,7,2019-20:31,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,113,1059814,HOME,9,2019-20:13,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,113,1059814,AWAY,1,2019-20:3,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,114,1059815,HOME,10,2019-20:14,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,114,1059815,AWAY,11,2019-20:43,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,115,1059816,HOME,12,2019-20:1,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,115,1059816,AWAY,4,2019-20:36,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,116,1059817,HOME,13,2019-20:4,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,116,1059817,AWAY,3,2019-20:91,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,117,1059818,HOME,14,2019-20:45,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,117,1059818,AWAY,18,2019-20:57,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,118,1059819,HOME,16,2019-20:20,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,118,1059819,AWAY,8,2019-20:11,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,119,1059820,HOME,17,2019-20:6,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,119,1059820,AWAY,15,2019-20:49,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,120,1059821,HOME,20,2019-20:39,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,120,1059821,AWAY,2,2019-20:7,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,121,1059823,HOME,1,2019-20:3,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,121,1059823,AWAY,16,2019-20:20,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,122,1059824,HOME,2,2019-20:7,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,122,1059824,AWAY,13,2019-20:4,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,123,1059822,HOME,3,2019-20:91,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,123,1059822,AWAY,20,2019-20:39,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,124,1059825,HOME,4,2019-20:36,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,124,1059825,AWAY,9,2019-20:13,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,125,1059826,HOME,7,2019-20:31,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,125,1059826,AWAY,10,2019-20:14,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,126,1059827,HOME,8,2019-20:11,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,126,1059827,AWAY,14,2019-20:45,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,127,1059828,HOME,11,2019-20:43,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,127,1059828,AWAY,6,2019-20:8,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,128,1059829,HOME,15,2019-20:49,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,128,1059829,AWAY,12,2019-20:1,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,129,1059830,HOME,18,2019-20:57,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,129,1059830,AWAY,5,2019-20:90,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,130,1059831,HOME,19,2019-20:21,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,130,1059831,AWAY,17,2019-20:6,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,131,1059832,HOME,5,2019-20:90,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,131,1059832,AWAY,7,2019-20:31,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,132,1059833,HOME,6,2019-20:8,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
team_match,2019-20,132,1059833,AWAY,19,2019-20:21,VERIFIED_SOURCE_MATCH_ROUTE,VERIFIED
