season,fixture_id,source_match_id,source_player_id,player_attachment_status,fixture_attachment_status,home_team_attachment_status,home_team_season_id,home_persistent_team_code,away_team_attachment_status,away_team_season_id,away_persistent_team_code,attachment_graph_status
2018-19,199,,342909,UNRESOLVED,VERIFIED,VERIFIED,2018-19:6,6,VERIFIED,2018-19:39,39,PLAYER_ONLY_UNRESOLVED
2018-19,199,,545780,UNRESOLVED,VERIFIED,VERIFIED,2018-19:6,6,VERIFIED,2018-19:39,39,PLAYER_ONLY_UNRESOLVED
2018-19,199,,566102,UNRESOLVED,VERIFIED,VERIFIED,2018-19:6,6,VERIFIED,2018-19:39,39,PLAYER_ONLY_UNRESOLVED
2018-19,199,,823085,UNRESOLVED,VERIFIED,VERIFIED,2018-19:6,6,VERIFIED,2018-19:39,39,PLAYER_ONLY_UNRESOLVED
2018-19,199,,859901,UNRESOLVED,VERIFIED,VERIFIED,2018-19:6,6,VERIFIED,2018-19:39,39,PLAYER_ONLY_UNRESOLVED
2018-19,199,,873189,UNRESOLVED,VERIFIED,VERIFIED,2018-19:6,6,VERIFIED,2018-19:39,39,PLAYER_ONLY_UNRESOLVED
2018-19,199,,1131,UNRESOLVED,VERIFIED,VERIFIED,2018-19:6,6,VERIFIED,2018-19:39,39,PLAYER_ONLY_UNRESOLVED
2018-19,199,,6562,UNRESOLVED,VERIFIED,VERIFIED,2018-19:6,6,VERIFIED,2018-19:39,39,PLAYER_ONLY_UNRESOLVED
2018-19,199,,17737,UNRESOLVED,VERIFIED,VERIFIED,2018-19:6,6,VERIFIED,2018-19:39,39,PLAYER_ONLY_UNRESOLVED
2018-19,199,,22100,UNRESOLVED,VERIFIED,VERIFIED,2018-19:6,6,VERIFIED,2018-19:39,39,PLAYER_ONLY_UNRESOLVED
2018-19,199,,98449,UNRESOLVED,VERIFIED,VERIFIED,2018-19:6,6,VERIFIED,2018-19:39,39,PLAYER_ONLY_UNRESOLVED
2018-19,199,,110950,UNRESOLVED,VERIFIED,VERIFIED,2018-19:6,6,VERIFIED,2018-19:39,39,PLAYER_ONLY_UNRESOLVED
2018-19,199,,138891,UNRESOLVED,VERIFIED,VERIFIED,2018-19:6,6,VERIFIED,2018-19:39,39,PLAYER_ONLY_UNRESOLVED
2018-19,199,,139310,UNRESOLVED,VERIFIED,VERIFIED,2018-19:6,6,VERIFIED,2018-19:39,39,PLAYER_ONLY_UNRESOLVED
2018-19,199,,143047,UNRESOLVED,VERIFIED,VERIFIED,2018-19:6,6,VERIFIED,2018-19:39,39,PLAYER_ONLY_UNRESOLVED
2018-19,199,,156027,UNRESOLVED,VERIFIED,VERIFIED,2018-19:6,6,VERIFIED,2018-19:39,39,PLAYER_ONLY_UNRESOLVED
2018-19,199,,187729,UNRESOLVED,VERIFIED,VERIFIED,2018-19:6,6,VERIFIED,2018-19:39,39,PLAYER_ONLY_UNRESOLVED
2018-19,199,,190405,UNRESOLVED,VERIFIED,VERIFIED,2018-19:6,6,VERIFIED,2018-19:39,39,PLAYER_ONLY_UNRESOLVED
2018-19,199,,192442,UNRESOLVED,VERIFIED,VERIFIED,2018-19:6,6,VERIFIED,2018-19:39,39,PLAYER_ONLY_UNRESOLVED
2018-19,199,,235648,UNRESOLVED,VERIFIED,VERIFIED,2018-19:6,6,VERIFIED,2018-19:39,39,PLAYER_ONLY_UNRESOLVED
2018-19,199,,280955,UNRESOLVED,VERIFIED,VERIFIED,2018-19:6,6,VERIFIED,2018-19:39,39,PLAYER_ONLY_UNRESOLVED
2018-19,199,,286165,UNRESOLVED,VERIFIED,VERIFIED,2018-19:6,6,VERIFIED,2018-19:39,39,PLAYER_ONLY_UNRESOLVED
2018-19,199,,846441,UNRESOLVED,VERIFIED,VERIFIED,2018-19:6,6,VERIFIED,2018-19:39,39,PLAYER_ONLY_UNRESOLVED
2018-19,199,,865912,UNRESOLVED,VERIFIED,VERIFIED,2018-19:6,6,VERIFIED,2018-19:39,39,PLAYER_ONLY_UNRESOLVED
2018-19,200,,14209,UNRESOLVED,VERIFIED,VERIFIED,2018-19:57,57,VERIFIED,2018-19:4,4,PLAYER_ONLY_UNRESOLVED
2018-19,200,,35532,UNRESOLVED,VERIFIED,VERIFIED,2018-19:57,57,VERIFIED,2018-19:4,4,PLAYER_ONLY_UNRESOLVED
2018-19,200,,36465,UNRESOLVED,VERIFIED,VERIFIED,2018-19:57,57,VERIFIED,2018-19:4,4,PLAYER_ONLY_UNRESOLVED
2018-19,200,,38393,UNRESOLVED,VERIFIED,VERIFIED,2018-19:57,57,VERIFIED,2018-19:4,4,PLAYER_ONLY_UNRESOLVED
2018-19,200,,42209,UNRESOLVED,VERIFIED,VERIFIED,2018-19:57,57,VERIFIED,2018-19:4,4,PLAYER_ONLY_UNRESOLVED
2018-19,200,,42699,UNRESOLVED,VERIFIED,VERIFIED,2018-19:57,57,VERIFIED,2018-19:4,4,PLAYER_ONLY_UNRESOLVED
2018-19,200,,69418,UNRESOLVED,VERIFIED,VERIFIED,2018-19:57,57,VERIFIED,2018-19:4,4,PLAYER_ONLY_UNRESOLVED
2018-19,200,,101882,UNRESOLVED,VERIFIED,VERIFIED,2018-19:57,57,VERIFIED,2018-19:4,4,PLAYER_ONLY_UNRESOLVED
2018-19,200,,152390,UNRESOLVED,VERIFIED,VERIFIED,2018-19:57,57,VERIFIED,2018-19:4,4,PLAYER_ONLY_UNRESOLVED
2018-19,200,,153444,UNRESOLVED,VERIFIED,VERIFIED,2018-19:57,57,VERIFIED,2018-19:4,4,PLAYER_ONLY_UNRESOLVED
2018-19,200,,185995,UNRESOLVED,VERIFIED,VERIFIED,2018-19:57,57,VERIFIED,2018-19:4,4,PLAYER_ONLY_UNRESOLVED
2018-19,200,,190843,UNRESOLVED,VERIFIED,VERIFIED,2018-19:57,57,VERIFIED,2018-19:4,4,PLAYER_ONLY_UNRESOLVED
2018-19,200,,210082,UNRESOLVED,VERIFIED,VERIFIED,2018-19:57,57,VERIFIED,2018-19:4,4,PLAYER_ONLY_UNRESOLVED
2018-19,200,,284417,UNRESOLVED,VERIFIED,VERIFIED,2018-19:57,57,VERIFIED,2018-19:4,4,PLAYER_ONLY_UNRESOLVED
2018-19,200,,314040,UNRESOLVED,VERIFIED,VERIFIED,2018-19:57,57,VERIFIED,2018-19:4,4,PLAYER_ONLY_UNRESOLVED
2018-19,200,,335047,UNRESOLVED,VERIFIED,VERIFIED,2018-19:57,57,VERIFIED,2018-19:4,4,PLAYER_ONLY_UNRESOLVED
2018-19,200,,345195,UNRESOLVED,VERIFIED,VERIFIED,2018-19:57,57,VERIFIED,2018-19:4,4,PLAYER_ONLY_UNRESOLVED
2018-19,200,,372336,UNRESOLVED,VERIFIED,VERIFIED,2018-19:57,57,VERIFIED,2018-19:4,4,PLAYER_ONLY_UNRESOLVED
2018-19,200,,2490,UNRESOLVED,VERIFIED,VERIFIED,2018-19:57,57,VERIFIED,2018-19:4,4,PLAYER_ONLY_UNRESOLVED
2018-19,200,,10597,UNRESOLVED,VERIFIED,VERIFIED,2018-19:57,57,VERIFIED,2018-19:4,4,PLAYER_ONLY_UNRESOLVED
2018-19,200,,10599,UNRESOLVED,VERIFIED,VERIFIED,2018-19:57,57,VERIFIED,2018-19:4,4,PLAYER_ONLY_UNRESOLVED
2018-19,200,,16701,UNRESOLVED,VERIFIED,VERIFIED,2018-19:57,57,VERIFIED,2018-19:4,4,PLAYER_ONLY_UNRESOLVED
2018-19,200,,16779,UNRESOLVED,VERIFIED,VERIFIED,2018-19:57,57,VERIFIED,2018-19:4,4,PLAYER_ONLY_UNRESOLVED
2018-19,200,,22109,UNRESOLVED,VERIFIED,VERIFIED,2018-19:57,57,VERIFIED,2018-19:4,4,PLAYER_ONLY_UNRESOLVED
2018-19,200,,22200,UNRESOLVED,VERIFIED,VERIFIED,2018-19:57,57,VERIFIED,2018-19:4,4,PLAYER_ONLY_UNRESOLVED
2018-19,200,,32213,UNRESOLVED,VERIFIED,VERIFIED,2018-19:57,57,VERIFIED,2018-19:4,4,PLAYER_ONLY_UNRESOLVED
2018-19,200,,33302,UNRESOLVED,VERIFIED,VERIFIED,2018-19:57,57,VERIFIED,2018-19:4,4,PLAYER_ONLY_UNRESOLVED
2018-19,200,,46432,UNRESOLVED,VERIFIED,VERIFIED,2018-19:57,57,VERIFIED,2018-19:4,4,PLAYER_ONLY_UNRESOLVED
2018-19,200,,96372,UNRESOLVED,VERIFIED,VERIFIED,2018-19:57,57,VERIFIED,2018-19:4,4,PLAYER_ONLY_UNRESOLVED
2018-19,200,,96535,UNRESOLVED,VERIFIED,VERIFIED,2018-19:57,57,VERIFIED,2018-19:4,4,PLAYER_ONLY_UNRESOLVED
2018-19,200,,122701,UNRESOLVED,VERIFIED,VERIFIED,2018-19:57,57,VERIFIED,2018-19:4,4,PLAYER_ONLY_UNRESOLVED
2018-19,200,,193554,UNRESOLVED,VERIFIED,VERIFIED,2018-19:57,57,VERIFIED,2018-19:4,4,PLAYER_ONLY_UNRESOLVED
2018-19,200,,259995,UNRESOLVED,VERIFIED,VERIFIED,2018-19:57,57,VERIFIED,2018-19:4,4,PLAYER_ONLY_UNRESOLVED
2018-19,200,,319847,UNRESOLVED,VERIFIED,VERIFIED,2018-19:57,57,VERIFIED,2018-19:4,4,PLAYER_ONLY_UNRESOLVED
2018-19,200,,359640,UNRESOLVED,VERIFIED,VERIFIED,2018-19:57,57,VERIFIED,2018-19:4,4,PLAYER_ONLY_UNRESOLVED
2018-19,200,,842582,UNRESOLVED,VERIFIED,VERIFIED,2018-19:57,57,VERIFIED,2018-19:4,4,PLAYER_ONLY_UNRESOLVED
2018-19,201,,1185,UNRESOLVED,VERIFIED,VERIFIED,2018-19:3,3,VERIFIED,2018-19:54,54,PLAYER_ONLY_UNRESOLVED
2018-19,201,,4392,UNRESOLVED,VERIFIED,VERIFIED,2018-19:3,3,VERIFIED,2018-19:54,54,PLAYER_ONLY_UNRESOLVED
2018-19,201,,23571,UNRESOLVED,VERIFIED,VERIFIED,2018-19:3,3,VERIFIED,2018-19:54,54,PLAYER_ONLY_UNRESOLVED
2018-19,201,,50070,UNRESOLVED,VERIFIED,VERIFIED,2018-19:3,3,VERIFIED,2018-19:54,54,PLAYER_ONLY_UNRESOLVED
2018-19,201,,51340,UNRESOLVED,VERIFIED,VERIFIED,2018-19:3,3,VERIFIED,2018-19:54,54,PLAYER_ONLY_UNRESOLVED
2018-19,201,,51498,UNRESOLVED,VERIFIED,VERIFIED,2018-19:3,3,VERIFIED,2018-19:54,54,PLAYER_ONLY_UNRESOLVED
2018-19,201,,89894,UNRESOLVED,VERIFIED,VERIFIED,2018-19:3,3,VERIFIED,2018-19:54,54,PLAYER_ONLY_UNRESOLVED
2018-19,201,,103335,UNRESOLVED,VERIFIED,VERIFIED,2018-19:3,3,VERIFIED,2018-19:54,54,PLAYER_ONLY_UNRESOLVED
2018-19,201,,117777,UNRESOLVED,VERIFIED,VERIFIED,2018-19:3,3,VERIFIED,2018-19:54,54,PLAYER_ONLY_UNRESOLVED
2018-19,201,,142148,UNRESOLVED,VERIFIED,VERIFIED,2018-19:3,3,VERIFIED,2018-19:54,54,PLAYER_ONLY_UNRESOLVED
2018-19,201,,159675,UNRESOLVED,VERIFIED,VERIFIED,2018-19:3,3,VERIFIED,2018-19:54,54,PLAYER_ONLY_UNRESOLVED
2018-19,201,,352768,UNRESOLVED,VERIFIED,VERIFIED,2018-19:3,3,VERIFIED,2018-19:54,54,PLAYER_ONLY_UNRESOLVED
2018-19,201,,352770,UNRESOLVED,VERIFIED,VERIFIED,2018-19:3,3,VERIFIED,2018-19:54,54,PLAYER_ONLY_UNRESOLVED
2018-19,201,,754794,UNRESOLVED,VERIFIED,VERIFIED,2018-19:3,3,VERIFIED,2018-19:54,54,PLAYER_ONLY_UNRESOLVED
2018-19,201,,852404,UNRESOLVED,VERIFIED,VERIFIED,2018-19:3,3,VERIFIED,2018-19:54,54,PLAYER_ONLY_UNRESOLVED
2018-19,201,,858194,UNRESOLVED,VERIFIED,VERIFIED,2018-19:3,3,VERIFIED,2018-19:54,54,PLAYER_ONLY_UNRESOLVED
2018-19,201,,934235,UNRESOLVED,VERIFIED,VERIFIED,2018-19:3,3,VERIFIED,2018-19:54,54,PLAYER_ONLY_UNRESOLVED
2018-19,201,,2322979,UNRESOLVED,VERIFIED,VERIFIED,2018-19:3,3,VERIFIED,2018-19:54,54,PLAYER_ONLY_UNRESOLVED
2018-19,201,,22290,UNRESOLVED,VERIFIED,VERIFIED,2018-19:3,3,VERIFIED,2018-19:54,54,PLAYER_ONLY_UNRESOLVED
2018-19,201,,51377,UNRESOLVED,VERIFIED,VERIFIED,2018-19:3,3,VERIFIED,2018-19:54,54,PLAYER_ONLY_UNRESOLVED
2018-19,201,,55052,UNRESOLVED,VERIFIED,VERIFIED,2018-19:3,3,VERIFIED,2018-19:54,54,PLAYER_ONLY_UNRESOLVED
2018-19,201,,58994,UNRESOLVED,VERIFIED,VERIFIED,2018-19:3,3,VERIFIED,2018-19:54,54,PLAYER_ONLY_UNRESOLVED
2018-19,201,,70492,UNRESOLVED,VERIFIED,VERIFIED,2018-19:3,3,VERIFIED,2018-19:54,54,PLAYER_ONLY_UNRESOLVED
2018-19,201,,82566,UNRESOLVED,VERIFIED,VERIFIED,2018-19:3,3,VERIFIED,2018-19:54,54,PLAYER_ONLY_UNRESOLVED
2018-19,201,,118179,UNRESOLVED,VERIFIED,VERIFIED,2018-19:3,3,VERIFIED,2018-19:54,54,PLAYER_ONLY_UNRESOLVED
2018-19,201,,125558,UNRESOLVED,VERIFIED,VERIFIED,2018-19:3,3,VERIFIED,2018-19:54,54,PLAYER_ONLY_UNRESOLVED
2018-19,201,,135641,UNRESOLVED,VERIFIED,VERIFIED,2018-19:3,3,VERIFIED,2018-19:54,54,PLAYER_ONLY_UNRESOLVED
2018-19,201,,192144,UNRESOLVED,VERIFIED,VERIFIED,2018-19:3,3,VERIFIED,2018-19:54,54,PLAYER_ONLY_UNRESOLVED
2018-19,201,,205028,UNRESOLVED,VERIFIED,VERIFIED,2018-19:3,3,VERIFIED,2018-19:54,54,PLAYER_ONLY_UNRESOLVED
2018-19,201,,211064,UNRESOLVED,VERIFIED,VERIFIED,2018-19:3,3,VERIFIED,2018-19:54,54,PLAYER_ONLY_UNRESOLVED
2018-19,201,,249407,UNRESOLVED,VERIFIED,VERIFIED,2018-19:3,3,VERIFIED,2018-19:54,54,PLAYER_ONLY_UNRESOLVED
2018-19,201,,257993,UNRESOLVED,VERIFIED,VERIFIED,2018-19:3,3,VERIFIED,2018-19:54,54,PLAYER_ONLY_UNRESOLVED
2018-19,201,,305282,UNRESOLVED,VERIFIED,VERIFIED,2018-19:3,3,VERIFIED,2018-19:54,54,PLAYER_ONLY_UNRESOLVED
2018-19,201,,603736,UNRESOLVED,VERIFIED,VERIFIED,2018-19:3,3,VERIFIED,2018-19:54,54,PLAYER_ONLY_UNRESOLVED
2018-19,201,,795260,UNRESOLVED,VERIFIED,VERIFIED,2018-19:3,3,VERIFIED,2018-19:54,54,PLAYER_ONLY_UNRESOLVED
2018-19,201,,836698,UNRESOLVED,VERIFIED,VERIFIED,2018-19:3,3,VERIFIED,2018-19:54,54,PLAYER_ONLY_UNRESOLVED
2018-19,202,,946,UNRESOLVED,VERIFIED,VERIFIED,2018-19:91,91,VERIFIED,2018-19:57,57,PLAYER_ONLY_UNRESOLVED
2018-19,202,,8994,UNRESOLVED,VERIFIED,VERIFIED,2018-19:91,91,VERIFIED,2018-19:57,57,PLAYER_ONLY_UNRESOLVED
2018-19,202,,13918,UNRESOLVED,VERIFIED,VERIFIED,2018-19:91,91,VERIFIED,2018-19:57,57,PLAYER_ONLY_UNRESOLVED
2018-19,202,,14695,UNRESOLVED,VERIFIED,VERIFIED,2018-19:91,91,VERIFIED,2018-19:57,57,PLAYER_ONLY_UNRESOLVED
2018-19,202,,19343,UNRESOLVED,VERIFIED,VERIFIED,2018-19:91,91,VERIFIED,2018-19:57,57,PLAYER_ONLY_UNRESOLVED
2018-19,202,,21501,UNRESOLVED,VERIFIED,VERIFIED,2018-19:91,91,VERIFIED,2018-19:57,57,PLAYER_ONLY_UNRESOLVED
2018-19,202,,42707,UNRESOLVED,VERIFIED,VERIFIED,2018-19:91,91,VERIFIED,2018-19:57,57,PLAYER_ONLY_UNRESOLVED
2018-19,202,,44823,UNRESOLVED,VERIFIED,VERIFIED,2018-19:91,91,VERIFIED,2018-19:57,57,PLAYER_ONLY_UNRESOLVED
2018-19,202,,100621,UNRESOLVED,VERIFIED,VERIFIED,2018-19:91,91,VERIFIED,2018-19:57,57,PLAYER_ONLY_UNRESOLVED
2018-19,202,,113956,UNRESOLVED,VERIFIED,VERIFIED,2018-19:91,91,VERIFIED,2018-19:57,57,PLAYER_ONLY_UNRESOLVED
2018-19,202,,138261,UNRESOLVED,VERIFIED,VERIFIED,2018-19:91,91,VERIFIED,2018-19:57,57,PLAYER_ONLY_UNRESOLVED
2018-19,202,,149663,UNRESOLVED,VERIFIED,VERIFIED,2018-19:91,91,VERIFIED,2018-19:57,57,PLAYER_ONLY_UNRESOLVED
2018-19,202,,185955,UNRESOLVED,VERIFIED,VERIFIED,2018-19:91,91,VERIFIED,2018-19:57,57,PLAYER_ONLY_UNRESOLVED
2018-19,202,,303638,UNRESOLVED,VERIFIED,VERIFIED,2018-19:91,91,VERIFIED,2018-19:57,57,PLAYER_ONLY_UNRESOLVED
2018-19,202,,350560,UNRESOLVED,VERIFIED,VERIFIED,2018-19:91,91,VERIFIED,2018-19:57,57,PLAYER_ONLY_UNRESOLVED
2018-19,202,,355796,UNRESOLVED,VERIFIED,VERIFIED,2018-19:91,91,VERIFIED,2018-19:57,57,PLAYER_ONLY_UNRESOLVED
2018-19,202,,377108,UNRESOLVED,VERIFIED,VERIFIED,2018-19:91,91,VERIFIED,2018-19:57,57,PLAYER_ONLY_UNRESOLVED
2018-19,202,,855731,UNRESOLVED,VERIFIED,VERIFIED,2018-19:91,91,VERIFIED,2018-19:57,57,PLAYER_ONLY_UNRESOLVED
2018-19,202,,2490,UNRESOLVED,VERIFIED,VERIFIED,2018-19:91,91,VERIFIED,2018-19:57,57,PLAYER_ONLY_UNRESOLVED
2018-19,202,,10597,UNRESOLVED,VERIFIED,VERIFIED,2018-19:91,91,VERIFIED,2018-19:57,57,PLAYER_ONLY_UNRESOLVED
2018-19,202,,10599,UNRESOLVED,VERIFIED,VERIFIED,2018-19:91,91,VERIFIED,2018-19:57,57,PLAYER_ONLY_UNRESOLVED
2018-19,202,,16701,UNRESOLVED,VERIFIED,VERIFIED,2018-19:91,91,VERIFIED,2018-19:57,57,PLAYER_ONLY_UNRESOLVED
2018-19,202,,16779,UNRESOLVED,VERIFIED,VERIFIED,2018-19:91,91,VERIFIED,2018-19:57,57,PLAYER_ONLY_UNRESOLVED
2018-19,202,,22109,UNRESOLVED,VERIFIED,VERIFIED,2018-19:91,91,VERIFIED,2018-19:57,57,PLAYER_ONLY_UNRESOLVED
2018-19,202,,22200,UNRESOLVED,VERIFIED,VERIFIED,2018-19:91,91,VERIFIED,2018-19:57,57,PLAYER_ONLY_UNRESOLVED
2018-19,202,,33302,UNRESOLVED,VERIFIED,VERIFIED,2018-19:91,91,VERIFIED,2018-19:57,57,PLAYER_ONLY_UNRESOLVED
2018-19,202,,46432,UNRESOLVED,VERIFIED,VERIFIED,2018-19:91,91,VERIFIED,2018-19:57,57,PLAYER_ONLY_UNRESOLVED
2018-19,202,,53739,UNRESOLVED,VERIFIED,VERIFIED,2018-19:91,91,VERIFIED,2018-19:57,57,PLAYER_ONLY_UNRESOLVED
2018-19,202,,96372,UNRESOLVED,VERIFIED,VERIFIED,2018-19:91,91,VERIFIED,2018-19:57,57,PLAYER_ONLY_UNRESOLVED
2018-19,202,,96535,UNRESOLVED,VERIFIED,VERIFIED,2018-19:91,91,VERIFIED,2018-19:57,57,PLAYER_ONLY_UNRESOLVED
2018-19,202,,122701,UNRESOLVED,VERIFIED,VERIFIED,2018-19:91,91,VERIFIED,2018-19:57,57,PLAYER_ONLY_UNRESOLVED
2018-19,202,,193554,UNRESOLVED,VERIFIED,VERIFIED,2018-19:91,91,VERIFIED,2018-19:57,57,PLAYER_ONLY_UNRESOLVED
2018-19,202,,259995,UNRESOLVED,VERIFIED,VERIFIED,2018-19:91,91,VERIFIED,2018-19:57,57,PLAYER_ONLY_UNRESOLVED
2018-19,202,,319847,UNRESOLVED,VERIFIED,VERIFIED,2018-19:91,91,VERIFIED,2018-19:57,57,PLAYER_ONLY_UNRESOLVED
2018-19,202,,359640,UNRESOLVED,VERIFIED,VERIFIED,2018-19:91,91,VERIFIED,2018-19:57,57,PLAYER_ONLY_UNRESOLVED
2018-19,202,,842582,UNRESOLVED,VERIFIED,VERIFIED,2018-19:91,91,VERIFIED,2018-19:57,57,PLAYER_ONLY_UNRESOLVED
2018-19,203,,9649,UNRESOLVED,VERIFIED,VERIFIED,2018-19:97,97,VERIFIED,2018-19:6,6,PLAYER_ONLY_UNRESOLVED
2018-19,203,,16336,UNRESOLVED,VERIFIED,VERIFIED,2018-19:97,97,VERIFIED,2018-19:6,6,PLAYER_ONLY_UNRESOLVED
2018-19,203,,30401,UNRESOLVED,VERIFIED,VERIFIED,2018-19:97,97,VERIFIED,2018-19:6,6,PLAYER_ONLY_UNRESOLVED
2018-19,203,,30441,UNRESOLVED,VERIFIED,VERIFIED,2018-19:97,97,VERIFIED,2018-19:6,6,PLAYER_ONLY_UNRESOLVED
2018-19,203,,31993,UNRESOLVED,VERIFIED,VERIFIED,2018-19:97,97,VERIFIED,2018-19:6,6,PLAYER_ONLY_UNRESOLVED
2018-19,203,,33478,UNRESOLVED,VERIFIED,VERIFIED,2018-19:97,97,VERIFIED,2018-19:6,6,PLAYER_ONLY_UNRESOLVED
2018-19,203,,34713,UNRESOLVED,VERIFIED,VERIFIED,2018-19:97,97,VERIFIED,2018-19:6,6,PLAYER_ONLY_UNRESOLVED
2018-19,203,,35211,UNRESOLVED,VERIFIED,VERIFIED,2018-19:97,97,VERIFIED,2018-19:6,6,PLAYER_ONLY_UNRESOLVED
2018-19,203,,39121,UNRESOLVED,VERIFIED,VERIFIED,2018-19:97,97,VERIFIED,2018-19:6,6,PLAYER_ONLY_UNRESOLVED
2018-19,203,,42690,UNRESOLVED,VERIFIED,VERIFIED,2018-19:97,97,VERIFIED,2018-19:6,6,PLAYER_ONLY_UNRESOLVED
2018-19,203,,100564,UNRESOLVED,VERIFIED,VERIFIED,2018-19:97,97,VERIFIED,2018-19:6,6,PLAYER_ONLY_UNRESOLVED
2018-19,203,,120480,UNRESOLVED,VERIFIED,VERIFIED,2018-19:97,97,VERIFIED,2018-19:6,6,PLAYER_ONLY_UNRESOLVED
2018-19,203,,133199,UNRESOLVED,VERIFIED,VERIFIED,2018-19:97,97,VERIFIED,2018-19:6,6,PLAYER_ONLY_UNRESOLVED
2018-19,203,,151499,UNRESOLVED,VERIFIED,VERIFIED,2018-19:97,97,VERIFIED,2018-19:6,6,PLAYER_ONLY_UNRESOLVED
2018-19,203,,184463,UNRESOLVED,VERIFIED,VERIFIED,2018-19:97,97,VERIFIED,2018-19:6,6,PLAYER_ONLY_UNRESOLVED
2018-19,203,,250211,UNRESOLVED,VERIFIED,VERIFIED,2018-19:97,97,VERIFIED,2018-19:6,6,PLAYER_ONLY_UNRESOLVED
2018-19,203,,291483,UNRESOLVED,VERIFIED,VERIFIED,2018-19:97,97,VERIFIED,2018-19:6,6,PLAYER_ONLY_UNRESOLVED
2018-19,203,,367096,UNRESOLVED,VERIFIED,VERIFIED,2018-19:97,97,VERIFIED,2018-19:6,6,PLAYER_ONLY_UNRESOLVED
2018-19,203,,9048,UNRESOLVED,VERIFIED,VERIFIED,2018-19:97,97,VERIFIED,2018-19:6,6,PLAYER_ONLY_UNRESOLVED
2018-19,203,,11692,UNRESOLVED,VERIFIED,VERIFIED,2018-19:97,97,VERIFIED,2018-19:6,6,PLAYER_ONLY_UNRESOLVED
2018-19,203,,16586,UNRESOLVED,VERIFIED,VERIFIED,2018-19:97,97,VERIFIED,2018-19:6,6,PLAYER_ONLY_UNRESOLVED
2018-19,203,,27014,UNRESOLVED,VERIFIED,VERIFIED,2018-19:97,97,VERIFIED,2018-19:6,6,PLAYER_ONLY_UNRESOLVED
2018-19,203,,44575,UNRESOLVED,VERIFIED,VERIFIED,2018-19:97,97,VERIFIED,2018-19:6,6,PLAYER_ONLY_UNRESOLVED
2018-19,203,,69256,UNRESOLVED,VERIFIED,VERIFIED,2018-19:97,97,VERIFIED,2018-19:6,6,PLAYER_ONLY_UNRESOLVED
2018-19,203,,94758,UNRESOLVED,VERIFIED,VERIFIED,2018-19:97,97,VERIFIED,2018-19:6,6,PLAYER_ONLY_UNRESOLVED
2018-19,203,,105734,UNRESOLVED,VERIFIED,VERIFIED,2018-19:97,97,VERIFIED,2018-19:6,6,PLAYER_ONLY_UNRESOLVED
2018-19,203,,108579,UNRESOLVED,VERIFIED,VERIFIED,2018-19:97,97,VERIFIED,2018-19:6,6,PLAYER_ONLY_UNRESOLVED
2018-19,203,,111505,UNRESOLVED,VERIFIED,VERIFIED,2018-19:97,97,VERIFIED,2018-19:6,6,PLAYER_ONLY_UNRESOLVED
2018-19,203,,149710,UNRESOLVED,VERIFIED,VERIFIED,2018-19:97,97,VERIFIED,2018-19:6,6,PLAYER_ONLY_UNRESOLVED
2018-19,203,,164343,UNRESOLVED,VERIFIED,VERIFIED,2018-19:97,97,VERIFIED,2018-19:6,6,PLAYER_ONLY_UNRESOLVED
2018-19,203,,198028,UNRESOLVED,VERIFIED,VERIFIED,2018-19:97,97,VERIFIED,2018-19:6,6,PLAYER_ONLY_UNRESOLVED
2018-19,203,,545780,UNRESOLVED,VERIFIED,VERIFIED,2018-19:97,97,VERIFIED,2018-19:6,6,PLAYER_ONLY_UNRESOLVED
2018-19,203,,566102,UNRESOLVED,VERIFIED,VERIFIED,2018-19:97,97,VERIFIED,2018-19:6,6,PLAYER_ONLY_UNRESOLVED
2018-19,203,,823085,UNRESOLVED,VERIFIED,VERIFIED,2018-19:97,97,VERIFIED,2018-19:6,6,PLAYER_ONLY_UNRESOLVED
2018-19,203,,859901,UNRESOLVED,VERIFIED,VERIFIED,2018-19:97,97,VERIFIED,2018-19:6,6,PLAYER_ONLY_UNRESOLVED
2018-19,203,,873189,UNRESOLVED,VERIFIED,VERIFIED,2018-19:97,97,VERIFIED,2018-19:6,6,PLAYER_ONLY_UNRESOLVED
2018-19,204,,518,UNRESOLVED,VERIFIED,VERIFIED,2018-19:8,8,VERIFIED,2018-19:20,20,PLAYER_ONLY_UNRESOLVED
2018-19,204,,21300,UNRESOLVED,VERIFIED,VERIFIED,2018-19:8,8,VERIFIED,2018-19:20,20,PLAYER_ONLY_UNRESOLVED
2018-19,204,,21555,UNRESOLVED,VERIFIED,VERIFIED,2018-19:8,8,VERIFIED,2018-19:20,20,PLAYER_ONLY_UNRESOLVED
2018-19,204,,27583,UNRESOLVED,VERIFIED,VERIFIED,2018-19:8,8,VERIFIED,2018-19:20,20,PLAYER_ONLY_UNRESOLVED
2018-19,204,,31417,UNRESOLVED,VERIFIED,VERIFIED,2018-19:8,8,VERIFIED,2018-19:20,20,PLAYER_ONLY_UNRESOLVED
2018-19,204,,52741,UNRESOLVED,VERIFIED,VERIFIED,2018-19:8,8,VERIFIED,2018-19:20,20,PLAYER_ONLY_UNRESOLVED
2018-19,204,,69408,UNRESOLVED,VERIFIED,VERIFIED,2018-19:8,8,VERIFIED,2018-19:20,20,PLAYER_ONLY_UNRESOLVED
