source_surface,resource,original_grain,field_name,field_type,decomposed_grain,decomposition_basis,notes,review_status,resolution,evidence_required,resolved_grain,resolution_status,resolution_basis,upstream_matches
fpl,bootstrap-static.json,sample_payload,game_settings.stats_form_days,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\bootstrap-static.json,OPEN,,raw path/context or source-schema evidence,game_settings,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,game_settings
fpl,bootstrap-static.json,sample_payload,game_settings.sys_vice_captain_enabled,bool,UNMAPPED_REVIEW,insufficient structural evidence,fpl\bootstrap-static.json,OPEN,,raw path/context or source-schema evidence,game_settings,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,game_settings
fpl,bootstrap-static.json,sample_payload,game_settings.timezone,str,UNMAPPED_REVIEW,insufficient structural evidence,fpl\bootstrap-static.json,OPEN,,raw path/context or source-schema evidence,game_settings,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,game_settings
fpl,bootstrap-static.json,sample_payload,game_settings.transfers_cap,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\bootstrap-static.json,OPEN,,raw path/context or source-schema evidence,game_settings,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,game_settings
fpl,bootstrap-static.json,sample_payload,game_settings.transfers_sell_on_fee,float,UNMAPPED_REVIEW,insufficient structural evidence,fpl\bootstrap-static.json,OPEN,,raw path/context or source-schema evidence,game_settings,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,game_settings
fpl,bootstrap-static.json,sample_payload,game_settings.ui_currency_multiplier,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\bootstrap-static.json,OPEN,,raw path/context or source-schema evidence,game_settings,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,game_settings
fpl,bootstrap-static.json,sample_payload,game_settings.ui_special_shirt_exclusions,object,UNMAPPED_REVIEW,insufficient structural evidence,fpl\bootstrap-static.json,OPEN,,raw path/context or source-schema evidence,game_settings,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,game_settings
fpl,bootstrap-static.json,sample_payload,game_settings.ui_use_special_shirts,bool,UNMAPPED_REVIEW,insufficient structural evidence,fpl\bootstrap-static.json,OPEN,,raw path/context or source-schema evidence,game_settings,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,game_settings
fpl,bootstrap-static.json,sample_payload,game_settings.underdog_differential,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\bootstrap-static.json,OPEN,,raw path/context or source-schema evidence,game_settings,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,game_settings
fpl,bootstrap-static.json,sample_payload,phases,object,UNMAPPED_REVIEW,insufficient structural evidence,fpl\bootstrap-static.json,OPEN,,raw path/context or source-schema evidence,UNMAPPED_REVIEW,NOT_FOUND_IN_RAW_BOOTSTRAP,field path/terminal field not observed in captured raw bootstrap object families,
fpl,bootstrap-static.json,sample_payload,phases[].highest_score,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\bootstrap-static.json,OPEN,,raw path/context or source-schema evidence,phase,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,phase
fpl,bootstrap-static.json,sample_payload,phases[].id,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\bootstrap-static.json,OPEN,,raw path/context or source-schema evidence,phase,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,phase
fpl,bootstrap-static.json,sample_payload,phases[].name,str,UNMAPPED_REVIEW,insufficient structural evidence,fpl\bootstrap-static.json,OPEN,,raw path/context or source-schema evidence,phase,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,phase
fpl,bootstrap-static.json,sample_payload,phases[].start_event,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\bootstrap-static.json,OPEN,,raw path/context or source-schema evidence,phase,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,phase
fpl,bootstrap-static.json,sample_payload,phases[].stop_event,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\bootstrap-static.json,OPEN,,raw path/context or source-schema evidence,phase,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,phase
fpl,element,sample_payload,fixtures,object,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,UNMAPPED_REVIEW,NOT_FOUND_IN_RAW_BOOTSTRAP,field path/terminal field not observed in captured raw bootstrap object families,
fpl,element,sample_payload,fixtures[].code,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,UNMAPPED_REVIEW,AMBIGUOUS_RAW_BOOTSTRAP_GRAIN,terminal field occurs in multiple captured bootstrap object families,player;team
fpl,element,sample_payload,fixtures[].difficulty,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,UNMAPPED_REVIEW,NOT_FOUND_IN_RAW_BOOTSTRAP,field path/terminal field not observed in captured raw bootstrap object families,
fpl,element,sample_payload,fixtures[].event,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,UNMAPPED_REVIEW,NOT_FOUND_IN_RAW_BOOTSTRAP,field path/terminal field not observed in captured raw bootstrap object families,
fpl,element,sample_payload,fixtures[].event_name,str,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,UNMAPPED_REVIEW,NOT_FOUND_IN_RAW_BOOTSTRAP,field path/terminal field not observed in captured raw bootstrap object families,
fpl,element,sample_payload,fixtures[].finished,bool,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,gameweek,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,gameweek
fpl,element,sample_payload,fixtures[].id,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,UNMAPPED_REVIEW,AMBIGUOUS_RAW_BOOTSTRAP_GRAIN,terminal field occurs in multiple captured bootstrap object families,gameweek;phase;player;position_type;team
fpl,element,sample_payload,fixtures[].is_home,bool,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,UNMAPPED_REVIEW,NOT_FOUND_IN_RAW_BOOTSTRAP,field path/terminal field not observed in captured raw bootstrap object families,
fpl,element,sample_payload,fixtures[].kickoff_time,str,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,UNMAPPED_REVIEW,NOT_FOUND_IN_RAW_BOOTSTRAP,field path/terminal field not observed in captured raw bootstrap object families,
fpl,element,sample_payload,fixtures[].minutes,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,fixtures[].provisional_start_time,bool,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,UNMAPPED_REVIEW,NOT_FOUND_IN_RAW_BOOTSTRAP,field path/terminal field not observed in captured raw bootstrap object families,
fpl,element,sample_payload,history,object,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,UNMAPPED_REVIEW,NOT_FOUND_IN_RAW_BOOTSTRAP,field path/terminal field not observed in captured raw bootstrap object families,
fpl,element,sample_payload,history[].assists,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history[].bonus,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history[].bps,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history[].clean_sheets,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history[].clearances_blocks_interceptions,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history[].creativity,str,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history[].defensive_contribution,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history[].expected_assists,str,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history[].expected_goal_involvements,str,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history[].expected_goals,str,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history[].expected_goals_conceded,str,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history[].fixture,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,UNMAPPED_REVIEW,NOT_FOUND_IN_RAW_BOOTSTRAP,field path/terminal field not observed in captured raw bootstrap object families,
fpl,element,sample_payload,history[].goals_conceded,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history[].goals_scored,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history[].ict_index,str,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history[].influence,str,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history[].kickoff_time,str,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,UNMAPPED_REVIEW,NOT_FOUND_IN_RAW_BOOTSTRAP,field path/terminal field not observed in captured raw bootstrap object families,
fpl,element,sample_payload,history[].minutes,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history[].modified,bool,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,UNMAPPED_REVIEW,NOT_FOUND_IN_RAW_BOOTSTRAP,field path/terminal field not observed in captured raw bootstrap object families,
fpl,element,sample_payload,history[].own_goals,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history[].penalties_missed,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history[].penalties_saved,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history[].recoveries,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history[].red_cards,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history[].round,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,UNMAPPED_REVIEW,NOT_FOUND_IN_RAW_BOOTSTRAP,field path/terminal field not observed in captured raw bootstrap object families,
fpl,element,sample_payload,history[].saves,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history[].selected,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,UNMAPPED_REVIEW,NOT_FOUND_IN_RAW_BOOTSTRAP,field path/terminal field not observed in captured raw bootstrap object families,
fpl,element,sample_payload,history[].starts,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history[].tackles,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history[].threat,str,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history[].total_points,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history[].transfers_balance,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,UNMAPPED_REVIEW,NOT_FOUND_IN_RAW_BOOTSTRAP,field path/terminal field not observed in captured raw bootstrap object families,
fpl,element,sample_payload,history[].transfers_in,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history[].transfers_out,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history[].value,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,UNMAPPED_REVIEW,NOT_FOUND_IN_RAW_BOOTSTRAP,field path/terminal field not observed in captured raw bootstrap object families,
fpl,element,sample_payload,history[].was_home,bool,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,UNMAPPED_REVIEW,NOT_FOUND_IN_RAW_BOOTSTRAP,field path/terminal field not observed in captured raw bootstrap object families,
fpl,element,sample_payload,history[].yellow_cards,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history_past,object,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,UNMAPPED_REVIEW,NOT_FOUND_IN_RAW_BOOTSTRAP,field path/terminal field not observed in captured raw bootstrap object families,
fpl,element,sample_payload,history_past[].assists,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history_past[].bonus,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history_past[].bps,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history_past[].clean_sheets,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history_past[].clearances_blocks_interceptions,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history_past[].creativity,str,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history_past[].defensive_contribution,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history_past[].end_cost,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,UNMAPPED_REVIEW,NOT_FOUND_IN_RAW_BOOTSTRAP,field path/terminal field not observed in captured raw bootstrap object families,
fpl,element,sample_payload,history_past[].expected_assists,str,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history_past[].expected_goal_involvements,str,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history_past[].expected_goals,str,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history_past[].expected_goals_conceded,str,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history_past[].goals_conceded,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history_past[].goals_scored,int,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history_past[].ict_index,str,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
fpl,element,sample_payload,history_past[].influence,str,UNMAPPED_REVIEW,insufficient structural evidence,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json,OPEN,,raw path/context or source-schema evidence,player,STRUCTURALLY_RESOLVED,exact terminal field observed in captured raw FPL bootstrap object family,player
