endpoint_name,url,http_status,field_path,field_type,x_pulse_sdp_endpoint,rate_limit_remaining,observation_source,error
player_season_stats,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/seasons/2025/players/223094/stats,200,player.position,str,/v1/competitions/{cid}/seasons/{sid}/players/{pid}/stats,282,LIVE,
player_season_info,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/seasons/2025/playerinfo/223094,200,currentTeam,object,/v1/competitions/{cid}/seasons/{sid}/playerinfo/{pid},281,LIVE,
player_season_info,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/seasons/2025/playerinfo/223094,200,currentTeam.loan,int,/v1/competitions/{cid}/seasons/{sid}/playerinfo/{pid},281,LIVE,
player_season_info,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/seasons/2025/playerinfo/223094,200,currentTeam.name,str,/v1/competitions/{cid}/seasons/{sid}/playerinfo/{pid},281,LIVE,
player_season_info,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/seasons/2025/playerinfo/223094,200,currentTeam.id,str,/v1/competitions/{cid}/seasons/{sid}/playerinfo/{pid},281,LIVE,
player_season_info,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/seasons/2025/playerinfo/223094,200,currentTeam.shortName,str,/v1/competitions/{cid}/seasons/{sid}/playerinfo/{pid},281,LIVE,
player_season_info,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/seasons/2025/playerinfo/223094,200,country,object,/v1/competitions/{cid}/seasons/{sid}/playerinfo/{pid},281,LIVE,
player_season_info,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/seasons/2025/playerinfo/223094,200,country.isoCode,str,/v1/competitions/{cid}/seasons/{sid}/playerinfo/{pid},281,LIVE,
player_season_info,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/seasons/2025/playerinfo/223094,200,country.country,str,/v1/competitions/{cid}/seasons/{sid}/playerinfo/{pid},281,LIVE,
player_season_info,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/seasons/2025/playerinfo/223094,200,country.demonym,str,/v1/competitions/{cid}/seasons/{sid}/playerinfo/{pid},281,LIVE,
player_season_info,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/seasons/2025/playerinfo/223094,200,countryOfBirth,str,/v1/competitions/{cid}/seasons/{sid}/playerinfo/{pid},281,LIVE,
player_season_info,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/seasons/2025/playerinfo/223094,200,name,object,/v1/competitions/{cid}/seasons/{sid}/playerinfo/{pid},281,LIVE,
player_season_info,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/seasons/2025/playerinfo/223094,200,name.last,str,/v1/competitions/{cid}/seasons/{sid}/playerinfo/{pid},281,LIVE,
player_season_info,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/seasons/2025/playerinfo/223094,200,name.display,str,/v1/competitions/{cid}/seasons/{sid}/playerinfo/{pid},281,LIVE,
player_season_info,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/seasons/2025/playerinfo/223094,200,name.first,str,/v1/competitions/{cid}/seasons/{sid}/playerinfo/{pid},281,LIVE,
player_season_info,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/seasons/2025/playerinfo/223094,200,shirtNum,int,/v1/competitions/{cid}/seasons/{sid}/playerinfo/{pid},281,LIVE,
player_season_info,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/seasons/2025/playerinfo/223094,200,weight,int,/v1/competitions/{cid}/seasons/{sid}/playerinfo/{pid},281,LIVE,
player_season_info,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/seasons/2025/playerinfo/223094,200,dates,object,/v1/competitions/{cid}/seasons/{sid}/playerinfo/{pid},281,LIVE,
player_season_info,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/seasons/2025/playerinfo/223094,200,dates.joinedClub,str,/v1/competitions/{cid}/seasons/{sid}/playerinfo/{pid},281,LIVE,
player_season_info,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/seasons/2025/playerinfo/223094,200,dates.birth,str,/v1/competitions/{cid}/seasons/{sid}/playerinfo/{pid},281,LIVE,
player_season_info,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/seasons/2025/playerinfo/223094,200,id,object,/v1/competitions/{cid}/seasons/{sid}/playerinfo/{pid},281,LIVE,
player_season_info,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/seasons/2025/playerinfo/223094,200,id.competitionId,str,/v1/competitions/{cid}/seasons/{sid}/playerinfo/{pid},281,LIVE,
player_season_info,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/seasons/2025/playerinfo/223094,200,id.seasonId,str,/v1/competitions/{cid}/seasons/{sid}/playerinfo/{pid},281,LIVE,
player_season_info,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/seasons/2025/playerinfo/223094,200,id.playerId,str,/v1/competitions/{cid}/seasons/{sid}/playerinfo/{pid},281,LIVE,
player_season_info,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/seasons/2025/playerinfo/223094,200,position,str,/v1/competitions/{cid}/seasons/{sid}/playerinfo/{pid},281,LIVE,
player_season_info,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/seasons/2025/playerinfo/223094,200,preferredFoot,str,/v1/competitions/{cid}/seasons/{sid}/playerinfo/{pid},281,LIVE,
player_season_info,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v1/competitions/8/seasons/2025/playerinfo/223094,200,height,int,/v1/competitions/{cid}/seasons/{sid}/playerinfo/{pid},281,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,pagination,object,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,pagination._limit,int,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,pagination._prev,NoneType,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,pagination._next,str,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data,object,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].playerMetadata,object,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].playerMetadata.currentTeam,object,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].playerMetadata.currentTeam.name,str,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].playerMetadata.currentTeam.id,str,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].playerMetadata.currentTeam.shortName,str,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].playerMetadata.firstName,str,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].playerMetadata.lastName,str,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].playerMetadata.country,object,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].playerMetadata.country.isoCode,str,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].playerMetadata.country.country,str,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].playerMetadata.country.demonym,str,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].playerMetadata.name,str,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].playerMetadata.id,str,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].playerMetadata.position,str,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats,object,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.duelsLost,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.successfulCrossesOpenPlay,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.totalRedCards,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.blockedShots,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.shotsOnTargetIncGoals,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.overruns,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.totalTackles,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.totalShots,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.throughBalls,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.unsuccessfulShortPasses,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.gamesPlayed,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.goalAssists,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.successfulLayoffs,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.starts,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.totalUnsuccessfulPassesExclCrossesAndCorners,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.unsuccessfulCrossesOpenPlay,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.totalPasses,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.goals,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.offsides,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.awayGoals,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.substituteOn,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.aerialDuels,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.cleanSheets,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.successfulCrossesAndCorners,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.timePlayed,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.unsuccessfulLayoffs,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.aerialDuelsLost,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.duelsWon,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.goalsConcededOutsideBox,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.putthroughBlockedDistribution,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.groundDuelsWon,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.successfulShortPasses,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.totalTouchesInOppositionBox,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.penaltyGoalsConceded,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.keyPassesAttemptAssists,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.successfulLaunches,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.totalClearances,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.goalsConceded,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.groundDuelsLost,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.rightsidePasses,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.totalFoulsWon,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.winningGoal,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.duels,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.putthroughBlockedDistributionWon,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.homeGoals,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.forwardPasses,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.recoveries,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.appearances,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.penaltiesTaken,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.rightFootGoals,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.tacklesLost,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.leftFootGoals,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.unsuccessfulDribbles,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.successfulPassesOppositionHalf,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.goalsConcededInsideBox,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.headedGoals,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.unsuccessfulCrossesAndCorners,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.timesTackled,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
player_leaderboard,https://sdp-prem-prod.premier-league-prod.pulselive.com/api/v3/competitions/8/seasons/2025/players/stats/leaderboard?_sort=goals:desc&_limit=1,200,data[].stats.groundDuels,float,/v3/competitions/{cid}/seasons/{sid}/players/stats/leaderboard,280,LIVE,
