source_surface,resource,grain,field_name,sampled_seasons,sampled_paths,semantic_status
PL_PULSELIVE_HISTORICAL,team_match,team_match,attemptedTackleFoul,2025-26,pl_stats/A_Villa_7/events_stats/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,attemptedTackleFoul_a,2017-18;2025-26,pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,attemptedTackleFoul_h,2017-18;2025-26,pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,attemptsConcededIbox,2025-26,pl_stats/A_Villa_7/events_stats/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,attemptsConcededIbox_a,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,attemptsConcededIbox_h,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,attemptsConcededObox,2025-26,pl_stats/A_Villa_7/events_stats/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,attemptsConcededObox_a,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,attemptsConcededObox_h,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,attemptsIbox,2025-26,pl_stats/A_Villa_7/events_stats/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,attemptsIbox_a,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,attemptsIbox_h,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,attemptsObox,2025-26,pl_stats/A_Villa_7/events_stats/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,attemptsObox_a,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,attemptsObox_h,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,attendance,2025-26,pl_stats/A_Villa_7/events_stats/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,attendance_a,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,attendance_h,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,away_team,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,away_team_id,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,backwardPass,2025-26,pl_stats/A_Villa_7/events_stats/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,backwardPass_a,2017-18;2025-26,pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,backwardPass_h,2017-18;2025-26,pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,ballRecovery,2025-26,pl_stats/A_Villa_7/events_stats/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,ballRecovery_a,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,ballRecovery_h,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,bigChanceCreated,2025-26,pl_stats/A_Villa_7/events_stats/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,bigChanceCreated_a,2017-18;2025-26,pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,bigChanceCreated_h,2017-18;2025-26,pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,bigChanceMissed,2025-26,pl_stats/A_Villa_7/events_stats/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,bigChanceMissed_a,2017-18;2025-26,pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,bigChanceMissed_h,2017-18;2025-26,pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,bigChanceScored,2025-26,pl_stats/A_Villa_7/events_stats/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,bigChanceScored_a,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,bigChanceScored_h,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,blockedCross,2025-26,pl_stats/A_Villa_7/events_stats/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,blockedCross_a,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,blockedCross_h,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,blockedPass,2025-26,pl_stats/A_Villa_7/events_stats/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,blockedPass_a,2017-18;2025-26,pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,blockedPass_h,2017-18;2025-26,pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,blockedScoringAtt,2025-26,pl_stats/A_Villa_7/events_stats/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,blockedScoringAtt_a,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,blockedScoringAtt_h,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,challengeLost,2025-26,pl_stats/A_Villa_7/events_stats/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,challengeLost_a,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,challengeLost_h,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,clearanceOffLine,2025-26,pl_stats/A_Villa_7/events_stats/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,clearanceOffLine_a,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,clearanceOffLine_h,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,contentiousDecision,2025-26,pl_stats/A_Villa_7/events_stats/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,contentiousDecision_a,2017-18;2025-26,pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,contentiousDecision_h,2017-18;2025-26,pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,cornerTaken,2025-26,pl_stats/A_Villa_7/events_stats/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,cornerTaken_a,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,cornerTaken_h,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,crosses18yard,2025-26,pl_stats/A_Villa_7/events_stats/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,crosses18yard_a,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,crosses18yard_h,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,crosses18yardplus,2025-26,pl_stats/A_Villa_7/events_stats/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,crosses18yardplus_a,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,crosses18yardplus_h,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,defenderGoals,2025-26,pl_stats/A_Villa_7/events_stats/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,defenderGoals_a,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,defenderGoals_h,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,dispossessed,2025-26,pl_stats/A_Villa_7/events_stats/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,dispossessed_a,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,dispossessed_h,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,divingSave,2025-26,pl_stats/A_Villa_7/events_stats/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,divingSave_a,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,divingSave_h,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,duelLost,2025-26,pl_stats/A_Villa_7/events_stats/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,duelLost_a,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,duelLost_h,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,duelWon,2025-26,pl_stats/A_Villa_7/events_stats/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,duelWon_a,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,duelWon_h,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,effectiveBlockedCross,2025-26,pl_stats/A_Villa_7/events_stats/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,effectiveBlockedCross_a,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,effectiveBlockedCross_h,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,effectiveClearance,2025-26,pl_stats/A_Villa_7/events_stats/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,effectiveClearance_a,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,effectiveClearance_h,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,effectiveHeadClearance,2025-26,pl_stats/A_Villa_7/events_stats/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,effectiveHeadClearance_a,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,effectiveHeadClearance_h,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,errorLeadToGoal,2025-26,pl_stats/A_Villa_7/events_stats/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,errorLeadToGoal_a,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,errorLeadToGoal_h,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,errorLeadToShot,2025-26,pl_stats/A_Villa_7/events_stats/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,errorLeadToShot_a,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,errorLeadToShot_h,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,expectedAssists,2025-26,pl_stats/A_Villa_7/events_stats/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,expectedAssists_a,2009-10;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,expectedAssists_h,2009-10;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,expectedGoals,2025-26,pl_stats/A_Villa_7/events_stats/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,expectedGoalsFreekick,2025-26,pl_stats/A_Villa_7/events_stats/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,expectedGoalsFreekick_a,2009-10;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,expectedGoalsFreekick_h,2009-10;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,expectedGoalsOnTarget,2025-26,pl_stats/A_Villa_7/events_stats/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,expectedGoalsOnTargetConceded,2025-26,pl_stats/A_Villa_7/events_stats/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,expectedGoalsOnTargetConceded_a,2009-10;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,expectedGoalsOnTargetConceded_h,2009-10;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,expectedGoalsOnTarget_a,2009-10;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,expectedGoalsOnTarget_h,2009-10;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,expectedGoals_a,2009-10;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,expectedGoals_h,2009-10;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,finalThirdEntries,2025-26,pl_stats/A_Villa_7/events_stats/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,finalThirdEntries_a,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,finalThirdEntries_h,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,fkFoulLost,2025-26,pl_stats/A_Villa_7/events_stats/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,fkFoulLost_a,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,fkFoulLost_h,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,fkFoulWon,2025-26,pl_stats/A_Villa_7/events_stats/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,fkFoulWon_a,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,fkFoulWon_h,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,forwardGoals,2025-26,pl_stats/A_Villa_7/events_stats/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,forwardGoals_a,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,forwardGoals_h,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,foulThrowIn,2025-26,pl_stats/A_Villa_7/events_stats/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,foulThrowIn_a,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,foulThrowIn_h,2009-10;2017-18;2025-26,pl_stats/_merged/events/2009-10_events_stats.csv | pl_stats/_merged/events/2017-18_events_stats.csv | pl_stats/_merged/events/2025-26_events_stats.csv,UNCATALOGUED
PL_PULSELIVE_HISTORICAL,team_match,team_match,fouledFinalThird,2025-26,pl_stats/A_Villa_7/events_stats/2025-26_events_stats.csv,UNCATALOGUED
