"source_surface","resource","grain","field_name","canonical_attachment","relationship_kind","identity_contract","source_identity_required","relationship_note","player_route","player_contract","fixture_route","fixture_contract","team_route","team_contract","route_status","attachment_verified"
"FRL_LOCAL_CSV","player_season","player_season","forwardPasses","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","foulAttemptedTackle","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","foulWonPenalty","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","freekickTotal","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","gamesPlayed","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","gkSuccessfulDistribution","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","gkUnsuccessfulDistribution","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","goalAssists","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","goalKicks","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","goalkeeperSmother","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","goals","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","goalsConceded","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","goalsConcededInsideBox","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","goalsConcededOutsideBox","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","groundDuels","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","groundDuelsLost","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","groundDuelsWon","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","handballsConceded","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","headedGoals","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","hitWoodwork","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","homeGoals","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","iboxBlocked","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","iboxTarget","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","interceptions","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","keyPassesAttemptAssists","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","lastPlayerTackle","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","leftFootGoals","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","leftsidePasses","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","nationality","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","oboxBlocked","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","oboxTarget","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","offsides","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","openPlayPasses","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","otherGoals","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","overruns","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","ownGoalScored","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","penaltiesConceded","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","penaltiesFaced","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","penaltiesSaved","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","penaltiesTaken","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","penaltyGoals","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","penaltyGoalsConceded","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","playerId","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","playerName","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","position","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","punches","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","putthroughBlockedDistribution","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","putthroughBlockedDistributionWon","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","recoveries","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","redCards2ndYellow","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","rightFootGoals","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","rightsidePasses","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","savesFromPenalty","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","savesMade","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","savesMadeCaught","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","savesMadeFromInsideBox","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","savesMadeFromOutsideBox","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","savesMadeParried","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","season","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","secondGoalAssists","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","setPiecesGoals","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","shotsBlockedInBox","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","shotsBlockedOutsideBox","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","shotsOffTargetIncWoodwork","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","shotsOnTargetInBox","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","shotsOnTargetIncGoals","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","shotsOnTargetOutsideBox","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","starts","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","straightRedCards","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","substituteOff","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","substituteOn","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","successfulCornersIntoBox","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","successfulCrossesAndCorners","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","successfulCrossesOpenPlay","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","successfulDribbles","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","successfulFiftyFifty","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","successfulLaunches","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","successfulLayoffs","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","successfulLongPasses","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","successfulPassesOppositionHalf","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","successfulPassesOwnHalf","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","successfulShortPasses","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","tacklesLost","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","tacklesWon","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","team_id","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","team_name","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","throughBalls","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
"FRL_LOCAL_CSV","player_season","player_season","throwInsToOppositionPlayer","player_season","ENTITY","source_player_identity_to_player_season","True","Player-season rows require season-aware source-player identity.","SOURCE_PLAYER_TO_PLAYER_SEASON","source_player_identity_to_player_season","","","","","EXPLICIT_SOURCE_GRAIN_ROUTE","NOT_YET_PROVEN"
