field_name,source_surface,resource,grain,player_link,fixture_link,club_link,matrix_class,canonical_attachment,relationship_kind,identity_contract
cleanSheets,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
clearancesOffTheLine,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
cornersTakenInclShortCorners,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
cornersWon,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
crossesNotClaimed,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
drops,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
duels,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
duelsLost,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
duelsWon,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
expectedAssists,FRL_LOCAL_CSV,player_season,player_season,RELATIONSHIP_METADATA_PRESENT,VERIFIED_METADATA_SCOPE,VERIFIED_METADATA_SCOPE,FIXTURE_CLUB_VERIFIED,team_fixture,OBSERVATION,canonical_team_season_to_source_team
expectedGoals,FRL_LOCAL_CSV,player_season,player_season,RELATIONSHIP_METADATA_PRESENT,VERIFIED_METADATA_SCOPE,VERIFIED_METADATA_SCOPE,FIXTURE_CLUB_VERIFIED,team_fixture,OBSERVATION,canonical_team_season_to_source_team
expectedGoalsFreekick,FRL_LOCAL_CSV,player_season,player_season,RELATIONSHIP_METADATA_PRESENT,VERIFIED_METADATA_SCOPE,VERIFIED_METADATA_SCOPE,FIXTURE_CLUB_VERIFIED,team_fixture,OBSERVATION,canonical_team_season_to_source_team
expectedGoalsOnTarget,FRL_LOCAL_CSV,player_season,player_season,RELATIONSHIP_METADATA_PRESENT,VERIFIED_METADATA_SCOPE,VERIFIED_METADATA_SCOPE,FIXTURE_CLUB_VERIFIED,team_fixture,OBSERVATION,canonical_team_season_to_source_team
expectedGoalsOnTargetConceded,FRL_LOCAL_CSV,player_season,player_season,RELATIONSHIP_METADATA_PRESENT,VERIFIED_METADATA_SCOPE,VERIFIED_METADATA_SCOPE,FIXTURE_CLUB_VERIFIED,team_fixture,OBSERVATION,canonical_team_season_to_source_team
fiftyFifty,FRL_LOCAL_CSV,player_season,player_season,RELATIONSHIP_METADATA_PRESENT,VERIFIED_METADATA_SCOPE,VERIFIED_METADATA_SCOPE,FIXTURE_CLUB_VERIFIED,team_fixture,OBSERVATION,canonical_team_season_to_source_team
forwardPasses,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
foulAttemptedTackle,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
foulWonPenalty,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
freekickTotal,FRL_LOCAL_CSV,player_season,player_season,RELATIONSHIP_METADATA_PRESENT,VERIFIED_METADATA_SCOPE,VERIFIED_METADATA_SCOPE,FIXTURE_CLUB_VERIFIED,team_fixture,OBSERVATION,canonical_team_season_to_source_team
gamesPlayed,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
gkSuccessfulDistribution,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
gkUnsuccessfulDistribution,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
goalAssists,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
goalKicks,FRL_LOCAL_CSV,player_season,player_season,RELATIONSHIP_METADATA_PRESENT,VERIFIED_METADATA_SCOPE,VERIFIED_METADATA_SCOPE,FIXTURE_CLUB_VERIFIED,team_fixture,OBSERVATION,canonical_team_season_to_source_team
goalkeeperSmother,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
goals,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
goalsConceded,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
goalsConcededInsideBox,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
goalsConcededOutsideBox,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
groundDuels,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
groundDuelsLost,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
groundDuelsWon,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
handballsConceded,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
headedGoals,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
hitWoodwork,FRL_LOCAL_CSV,player_season,player_season,RELATIONSHIP_METADATA_PRESENT,VERIFIED_METADATA_SCOPE,VERIFIED_METADATA_SCOPE,FIXTURE_CLUB_VERIFIED,team_fixture,OBSERVATION,canonical_team_season_to_source_team
homeGoals,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
iboxBlocked,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
iboxTarget,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
interceptions,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
keyPassesAttemptAssists,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
lastPlayerTackle,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
leftFootGoals,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
leftsidePasses,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
nationality,FRL_LOCAL_CSV,player_season,player_season,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
oboxBlocked,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
oboxTarget,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
offsides,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
openPlayPasses,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
otherGoals,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
overruns,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
ownGoalScored,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
penaltiesConceded,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
penaltiesFaced,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
penaltiesSaved,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
penaltiesTaken,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
penaltyGoals,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
penaltyGoalsConceded,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
playerId,FRL_LOCAL_CSV,player_season,player_season,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
playerName,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
position,FRL_LOCAL_CSV,player_season,player_season,RELATIONSHIP_METADATA_PRESENT,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,RELATIONSHIP_METADATA_PRESENT_REVIEW,UNMAPPED_REVIEW,UNKNOWN,
punches,FRL_LOCAL_CSV,player_season,player_season,RELATIONSHIP_METADATA_PRESENT,VERIFIED_METADATA_SCOPE,VERIFIED_METADATA_SCOPE,FIXTURE_CLUB_VERIFIED,team_fixture,OBSERVATION,canonical_team_season_to_source_team
putthroughBlockedDistribution,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
putthroughBlockedDistributionWon,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
recoveries,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
redCards2ndYellow,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
rightFootGoals,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
rightsidePasses,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
savesFromPenalty,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
savesMade,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
savesMadeCaught,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
savesMadeFromInsideBox,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
savesMadeFromOutsideBox,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
savesMadeParried,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
season,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
secondGoalAssists,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
setPiecesGoals,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
shotsBlockedInBox,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
shotsBlockedOutsideBox,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
shotsOffTargetIncWoodwork,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
shotsOnTargetInBox,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
shotsOnTargetIncGoals,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
shotsOnTargetOutsideBox,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
starts,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
straightRedCards,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
substituteOff,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
substituteOn,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
successfulCornersIntoBox,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
successfulCrossesAndCorners,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
successfulCrossesOpenPlay,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
successfulDribbles,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
successfulFiftyFifty,FRL_LOCAL_CSV,player_season,player_season,RELATIONSHIP_METADATA_PRESENT,VERIFIED_METADATA_SCOPE,VERIFIED_METADATA_SCOPE,FIXTURE_CLUB_VERIFIED,team_fixture,OBSERVATION,canonical_team_season_to_source_team
successfulLaunches,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
successfulLayoffs,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
successfulLongPasses,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
successfulPassesOppositionHalf,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
successfulPassesOwnHalf,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
successfulShortPasses,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
tacklesLost,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
tacklesWon,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
team_id,FRL_LOCAL_CSV,player_season,player_season,RELATIONSHIP_METADATA_PRESENT,VERIFIED_METADATA_SCOPE,VERIFIED_METADATA_SCOPE,FIXTURE_CLUB_VERIFIED,team_fixture,OBSERVATION,canonical_team_season_to_source_team
team_name,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
throughBalls,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
throwInsToOppositionPlayer,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
throwInsToOwnPlayer,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
timePlayed,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
timesTackled,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
totalClearances,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
totalFoulsConceded,FRL_LOCAL_CSV,player_season,player_season,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,NOT_IN_DIRECT_GRAIN,ONLY_PLAYER_VERIFIED,player_season,ENTITY,source_player_identity_to_player_season
