grain,field_name,state
sample_payload,resources.stats.payload[].stats.attSvLowRight,FRL_ONLY
sample_payload,resources.stats.payload[].stats.attemptedTackleFoul,FRL_ONLY
sample_payload,resources.stats.payload[].stats.attemptsConcededIbox,FRL_ONLY
sample_payload,resources.stats.payload[].stats.attemptsConcededObox,FRL_ONLY
sample_payload,resources.stats.payload[].stats.attemptsIbox,FRL_ONLY
sample_payload,resources.stats.payload[].stats.attemptsObox,FRL_ONLY
sample_payload,resources.stats.payload[].stats.backwardPass,FRL_ONLY
sample_payload,resources.stats.payload[].stats.ballRecovery,FRL_ONLY
sample_payload,resources.stats.payload[].stats.bigChanceCreated,FRL_ONLY
sample_payload,resources.stats.payload[].stats.bigChanceMissed,FRL_ONLY
sample_payload,resources.stats.payload[].stats.bigChanceScored,FRL_ONLY
sample_payload,resources.stats.payload[].stats.blockedCross,FRL_ONLY
sample_payload,resources.stats.payload[].stats.blockedPass,FRL_ONLY
sample_payload,resources.stats.payload[].stats.blockedScoringAtt,FRL_ONLY
sample_payload,resources.stats.payload[].stats.challengeLost,FRL_ONLY
sample_payload,resources.stats.payload[].stats.cleanSheet,FRL_ONLY
sample_payload,resources.stats.payload[].stats.cornerTaken,FRL_ONLY
sample_payload,resources.stats.payload[].stats.crosses18yard,FRL_ONLY
sample_payload,resources.stats.payload[].stats.crosses18yardplus,FRL_ONLY
sample_payload,resources.stats.payload[].stats.dispossessed,FRL_ONLY
sample_payload,resources.stats.payload[].stats.divingSave,FRL_ONLY
sample_payload,resources.stats.payload[].stats.duelLost,FRL_ONLY
sample_payload,resources.stats.payload[].stats.duelWon,FRL_ONLY
sample_payload,resources.stats.payload[].stats.effectiveBlockedCross,FRL_ONLY
sample_payload,resources.stats.payload[].stats.effectiveClearance,FRL_ONLY
sample_payload,resources.stats.payload[].stats.effectiveHeadClearance,FRL_ONLY
sample_payload,resources.stats.payload[].stats.errorLeadToShot,FRL_ONLY
sample_payload,resources.stats.payload[].stats.fastestPlayer,FRL_ONLY
sample_payload,resources.stats.payload[].stats.fastestPlayer.playerId,FRL_ONLY
sample_payload,resources.stats.payload[].stats.finalThirdEntries,FRL_ONLY
sample_payload,resources.stats.payload[].stats.fkFoulLost,FRL_ONLY
sample_payload,resources.stats.payload[].stats.fkFoulWon,FRL_ONLY
sample_payload,resources.stats.payload[].stats.forwardGoals,FRL_ONLY
sample_payload,resources.stats.payload[].stats.fouledFinalThird,FRL_ONLY
sample_payload,resources.stats.payload[].stats.freekickCross,FRL_ONLY
sample_payload,resources.stats.payload[].stats.freekickTotal,FRL_ONLY
sample_payload,resources.stats.payload[].stats.fwdPass,FRL_ONLY
sample_payload,resources.stats.payload[].stats.goalKicks,FRL_ONLY
sample_payload,resources.stats.payload[].stats.goals,FRL_ONLY
sample_payload,resources.stats.payload[].stats.goalsConceded,FRL_ONLY
sample_payload,resources.stats.payload[].stats.goalsConcededIbox,FRL_ONLY
sample_payload,resources.stats.payload[].stats.goalsOpenplay,FRL_ONLY
sample_payload,resources.stats.payload[].stats.goodHighClaim,FRL_ONLY
sample_payload,resources.stats.payload[].stats.headClearance,FRL_ONLY
sample_payload,resources.stats.payload[].stats.interception,FRL_ONLY
sample_payload,resources.stats.payload[].stats.interceptionWon,FRL_ONLY
sample_payload,resources.stats.payload[].stats.interceptionsInBox,FRL_ONLY
sample_payload,resources.stats.payload[].stats.keeperThrows,FRL_ONLY
sample_payload,resources.stats.payload[].stats.leftsidePass,FRL_ONLY
sample_payload,resources.stats.payload[].stats.longPassOwnToOpp,FRL_ONLY
sample_payload,resources.stats.payload[].stats.longPassOwnToOppSuccess,FRL_ONLY
sample_payload,resources.stats.payload[].stats.lostCorners,FRL_ONLY
sample_payload,resources.stats.payload[].stats.midfielderGoals,FRL_ONLY
sample_payload,resources.stats.payload[].stats.offtargetAttAssist,FRL_ONLY
sample_payload,resources.stats.payload[].stats.ontargetAttAssist,FRL_ONLY
sample_payload,resources.stats.payload[].stats.ontargetScoringAtt,FRL_ONLY
sample_payload,resources.stats.payload[].stats.openPlayPass,FRL_ONLY
sample_payload,resources.stats.payload[].stats.outfielderBlock,FRL_ONLY
sample_payload,resources.stats.payload[].stats.overrun,FRL_ONLY
sample_payload,resources.stats.payload[].stats.passesLeft,FRL_ONLY
sample_payload,resources.stats.payload[].stats.passesRight,FRL_ONLY
sample_payload,resources.stats.payload[].stats.penAreaEntries,FRL_ONLY
sample_payload,resources.stats.payload[].stats.penaltyWon,FRL_ONLY
sample_payload,resources.stats.payload[].stats.possLostAll,FRL_ONLY
sample_payload,resources.stats.payload[].stats.possLostCtrl,FRL_ONLY
sample_payload,resources.stats.payload[].stats.possWonAtt3rd,FRL_ONLY
sample_payload,resources.stats.payload[].stats.possWonDef3rd,FRL_ONLY
sample_payload,resources.stats.payload[].stats.possWonMid3rd,FRL_ONLY
sample_payload,resources.stats.payload[].stats.possessionPercentage,FRL_ONLY
sample_payload,resources.stats.payload[].stats.ptsDroppedWinningPos,FRL_ONLY
sample_payload,resources.stats.payload[].stats.punches,FRL_ONLY
sample_payload,resources.stats.payload[].stats.putThrough,FRL_ONLY
sample_payload,resources.stats.payload[].stats.redCard,FRL_ONLY
sample_payload,resources.stats.payload[].stats.rightsidePass,FRL_ONLY
sample_payload,resources.stats.payload[].stats.savedIbox,FRL_ONLY
sample_payload,resources.stats.payload[].stats.savedObox,FRL_ONLY
sample_payload,resources.stats.payload[].stats.saves,FRL_ONLY
sample_payload,resources.stats.payload[].stats.shieldBallOop,FRL_ONLY
sample_payload,resources.stats.payload[].stats.shotOffTarget,FRL_ONLY
sample_payload,resources.stats.payload[].stats.subsMade,FRL_ONLY
sample_payload,resources.stats.payload[].stats.successfulFinalThirdPasses,FRL_ONLY
sample_payload,resources.stats.payload[].stats.successfulOpenPlayPass,FRL_ONLY
sample_payload,resources.stats.payload[].stats.successfulPutThrough,FRL_ONLY
sample_payload,resources.stats.payload[].stats.totalAttAssist,FRL_ONLY
sample_payload,resources.stats.payload[].stats.totalBackZonePass,FRL_ONLY
sample_payload,resources.stats.payload[].stats.totalChippedPass,FRL_ONLY
sample_payload,resources.stats.payload[].stats.totalClearance,FRL_ONLY
sample_payload,resources.stats.payload[].stats.totalContest,FRL_ONLY
sample_payload,resources.stats.payload[].stats.totalCornersIntobox,FRL_ONLY
sample_payload,resources.stats.payload[].stats.totalCross,FRL_ONLY
sample_payload,resources.stats.payload[].stats.totalCrossNocorner,FRL_ONLY
sample_payload,resources.stats.payload[].stats.totalFinalThirdPasses,FRL_ONLY
sample_payload,resources.stats.payload[].stats.totalFlickOn,FRL_ONLY
sample_payload,resources.stats.payload[].stats.totalFwdZonePass,FRL_ONLY
sample_payload,resources.stats.payload[].stats.totalHighClaim,FRL_ONLY
sample_payload,resources.stats.payload[].stats.totalKeeperSweeper,FRL_ONLY
sample_payload,resources.stats.payload[].stats.totalLaunches,FRL_ONLY
sample_payload,resources.stats.payload[].stats.totalLayoffs,FRL_ONLY
sample_payload,resources.stats.payload[].stats.totalLongBalls,FRL_ONLY
sample_payload,resources.stats.payload[].stats.totalOffside,FRL_ONLY
sample_payload,resources.stats.payload[].stats.totalPass,FRL_ONLY
sample_payload,resources.stats.payload[].stats.totalPullBack,FRL_ONLY
sample_payload,resources.stats.payload[].stats.totalRedCard,FRL_ONLY
sample_payload,resources.stats.payload[].stats.totalScoringAtt,FRL_ONLY
sample_payload,resources.stats.payload[].stats.totalTackle,FRL_ONLY
sample_payload,resources.stats.payload[].stats.totalThroughBall,FRL_ONLY
sample_payload,resources.stats.payload[].stats.totalThrows,FRL_ONLY
sample_payload,resources.stats.payload[].stats.totalYelCard,FRL_ONLY
sample_payload,resources.stats.payload[].stats.touches,FRL_ONLY
sample_payload,resources.stats.payload[].stats.touchesInOppBox,FRL_ONLY
sample_payload,resources.stats.payload[].stats.unsuccessfulTouch,FRL_ONLY
sample_payload,resources.stats.payload[].stats.wonContest,FRL_ONLY
sample_payload,resources.stats.payload[].stats.wonCorners,FRL_ONLY
sample_payload,resources.stats.payload[].stats.wonTackle,FRL_ONLY
sample_payload,resources.stats.payload[].stats.yellowCard,FRL_ONLY
sample_payload,resources.stats.payload[].teamId,FRL_ONLY
sample_payload,resources.stats.retrieved_at,FRL_ONLY
sample_payload,retrieved_at,FRL_ONLY
sample_payload,source,FRL_ONLY
sample_payload,source_match_id,FRL_ONLY
sample_payload,sources,FRL_ONLY
sample_payload,sources.fpl,FRL_ONLY
sample_payload,sources.pulselive,FRL_ONLY
sample_payload,teams,FRL_ONLY
sample_payload,teams[].code,FRL_ONLY
sample_payload,teams[].draw,FRL_ONLY
sample_payload,teams[].form,FRL_ONLY
sample_payload,teams[].id,FRL_ONLY
sample_payload,teams[].link_url,FRL_ONLY
sample_payload,teams[].loss,FRL_ONLY
sample_payload,teams[].name,FRL_ONLY
sample_payload,teams[].played,FRL_ONLY
sample_payload,teams[].points,FRL_ONLY
sample_payload,teams[].position,FRL_ONLY
sample_payload,teams[].pulse_id,FRL_ONLY
sample_payload,teams[].short_name,FRL_ONLY
sample_payload,teams[].strength,FRL_ONLY
sample_payload,teams[].strength_attack_away,FRL_ONLY
sample_payload,teams[].strength_attack_home,FRL_ONLY
sample_payload,teams[].strength_defence_away,FRL_ONLY
sample_payload,teams[].strength_defence_home,FRL_ONLY
sample_payload,teams[].strength_overall_away,FRL_ONLY
sample_payload,teams[].strength_overall_home,FRL_ONLY
sample_payload,teams[].team_division,FRL_ONLY
sample_payload,teams[].unavailable,FRL_ONLY
sample_payload,teams[].win,FRL_ONLY
sample_payload,tool,FRL_ONLY
sample_payload,total_players,FRL_ONLY
squad,age,BOTH
squad,birthCountry,BOTH
squad,birthDate,BOTH
squad,displayName,BOTH
squad,firstName,BOTH
squad,height_cm,BOTH
squad,isoCode,BOTH
squad,joinDate,BOTH
squad,lastName,BOTH
squad,nationality,BOTH
squad,onLoan,BOTH
squad,playerId,BOTH
squad,position,BOTH
squad,preferredFoot,BOTH
squad,shirtNumber,BOTH
squad,weight_kg,BOTH
team_match,accurateBackZonePass,BOTH
team_match,accurateBackZonePass_a,UPSTREAM_ONLY
team_match,accurateBackZonePass_h,UPSTREAM_ONLY
team_match,accurateChippedPass,BOTH
team_match,accurateChippedPass_a,UPSTREAM_ONLY
team_match,accurateChippedPass_h,UPSTREAM_ONLY
team_match,accurateCornersIntobox,BOTH
team_match,accurateCornersIntobox_a,UPSTREAM_ONLY
team_match,accurateCornersIntobox_h,UPSTREAM_ONLY
team_match,accurateCross,BOTH
team_match,accurateCrossNocorner,BOTH
team_match,accurateCrossNocorner_a,UPSTREAM_ONLY
team_match,accurateCrossNocorner_h,UPSTREAM_ONLY
team_match,accurateCross_a,UPSTREAM_ONLY
team_match,accurateCross_h,UPSTREAM_ONLY
team_match,accurateFlickOn,BOTH
team_match,accurateFlickOn_a,UPSTREAM_ONLY
team_match,accurateFlickOn_h,UPSTREAM_ONLY
team_match,accurateFreekickCross,BOTH
team_match,accurateFreekickCross_a,UPSTREAM_ONLY
team_match,accurateFreekickCross_h,UPSTREAM_ONLY
team_match,accurateFwdZonePass,BOTH
team_match,accurateFwdZonePass_a,UPSTREAM_ONLY
team_match,accurateFwdZonePass_h,UPSTREAM_ONLY
team_match,accurateGoalKicks,BOTH
team_match,accurateGoalKicks_a,UPSTREAM_ONLY
team_match,accurateGoalKicks_h,UPSTREAM_ONLY
team_match,accurateKeeperSweeper,BOTH
team_match,accurateKeeperSweeper_a,UPSTREAM_ONLY
team_match,accurateKeeperSweeper_h,UPSTREAM_ONLY
team_match,accurateKeeperThrows,BOTH
team_match,accurateKeeperThrows_a,UPSTREAM_ONLY
team_match,accurateKeeperThrows_h,UPSTREAM_ONLY
team_match,accurateLaunches,BOTH
team_match,accurateLaunches_a,UPSTREAM_ONLY
team_match,accurateLaunches_h,UPSTREAM_ONLY
team_match,accurateLayoffs,BOTH
team_match,accurateLayoffs_a,UPSTREAM_ONLY
team_match,accurateLayoffs_h,UPSTREAM_ONLY
team_match,accurateLongBalls,BOTH
team_match,accurateLongBalls_a,UPSTREAM_ONLY
team_match,accurateLongBalls_h,UPSTREAM_ONLY
team_match,accuratePass,BOTH
team_match,accuratePass_a,UPSTREAM_ONLY
team_match,accuratePass_h,UPSTREAM_ONLY
team_match,accuratePullBack,BOTH
team_match,accuratePullBack_a,UPSTREAM_ONLY
team_match,accuratePullBack_h,UPSTREAM_ONLY
team_match,accurateThroughBall,BOTH
team_match,accurateThroughBall_a,UPSTREAM_ONLY
team_match,accurateThroughBall_h,UPSTREAM_ONLY
team_match,accurateThrows,BOTH
team_match,accurateThrows_a,UPSTREAM_ONLY
team_match,accurateThrows_h,UPSTREAM_ONLY
team_match,aerialLost,BOTH
team_match,aerialLost_a,UPSTREAM_ONLY
team_match,aerialLost_h,UPSTREAM_ONLY
team_match,aerialWon,BOTH
team_match,aerialWon_a,UPSTREAM_ONLY
team_match,aerialWon_h,UPSTREAM_ONLY
team_match,attAssistOpenplay,BOTH
team_match,attAssistOpenplay_a,UPSTREAM_ONLY
team_match,attAssistOpenplay_h,UPSTREAM_ONLY
team_match,attAssistSetplay,BOTH
team_match,attAssistSetplay_a,UPSTREAM_ONLY
team_match,attAssistSetplay_h,UPSTREAM_ONLY
team_match,attCorner,BOTH
team_match,attCorner_a,UPSTREAM_ONLY
team_match,attCorner_h,UPSTREAM_ONLY
team_match,attFastbreak,BOTH
team_match,attFastbreak_a,UPSTREAM_ONLY
team_match,attFastbreak_h,UPSTREAM_ONLY
team_match,attFreekickGoal,BOTH
team_match,attFreekickGoal_a,UPSTREAM_ONLY
team_match,attFreekickGoal_h,UPSTREAM_ONLY
team_match,attFreekickMiss,BOTH
team_match,attFreekickMiss_a,UPSTREAM_ONLY
team_match,attFreekickMiss_h,UPSTREAM_ONLY
team_match,attFreekickPost,FRL_ONLY
team_match,attFreekickPost_a,UPSTREAM_ONLY
team_match,attFreekickPost_h,UPSTREAM_ONLY
team_match,attFreekickTarget,BOTH
team_match,attFreekickTarget_a,UPSTREAM_ONLY
team_match,attFreekickTarget_h,UPSTREAM_ONLY
team_match,attFreekickTotal,BOTH
team_match,attFreekickTotal_a,UPSTREAM_ONLY
team_match,attFreekickTotal_h,UPSTREAM_ONLY
team_match,attIboxOwnGoal,BOTH
team_match,attIboxOwnGoal_a,UPSTREAM_ONLY
team_match,attIboxOwnGoal_h,UPSTREAM_ONLY
team_match,attLgCentre,BOTH
team_match,attLgCentre_a,UPSTREAM_ONLY
team_match,attLgCentre_h,UPSTREAM_ONLY
team_match,attLgLeft,FRL_ONLY
team_match,attLgLeft_a,UPSTREAM_ONLY
team_match,attLgLeft_h,UPSTREAM_ONLY
team_match,attLgRight,FRL_ONLY
team_match,attLgRight_a,UPSTREAM_ONLY
team_match,attLgRight_h,UPSTREAM_ONLY
team_match,attOboxOwnGoal,FRL_ONLY
team_match,attOboxOwnGoal_a,UPSTREAM_ONLY
team_match,attOboxOwnGoal_h,UPSTREAM_ONLY
team_match,attObxdLeft,FRL_ONLY
team_match,attObxdLeft_a,UPSTREAM_ONLY
team_match,attObxdLeft_h,UPSTREAM_ONLY
team_match,attObxdRight,FRL_ONLY
team_match,attObxdRight_a,UPSTREAM_ONLY
team_match,attObxdRight_h,UPSTREAM_ONLY
team_match,attOneOnOne,BOTH
team_match,attOneOnOne_a,UPSTREAM_ONLY
team_match,attOneOnOne_h,UPSTREAM_ONLY
team_match,attOpenplay,BOTH
team_match,attOpenplay_a,UPSTREAM_ONLY
team_match,attOpenplay_h,UPSTREAM_ONLY
team_match,attPenGoal,BOTH
team_match,attPenGoal_a,UPSTREAM_ONLY
team_match,attPenGoal_h,UPSTREAM_ONLY
team_match,attPenMiss,FRL_ONLY
team_match,attPenMiss_a,UPSTREAM_ONLY
team_match,attPenMiss_h,UPSTREAM_ONLY
team_match,attPenPost,FRL_ONLY
team_match,attPenPost_a,UPSTREAM_ONLY
team_match,attPenPost_h,UPSTREAM_ONLY
team_match,attPenTarget,FRL_ONLY
team_match,attPenTarget_a,UPSTREAM_ONLY
team_match,attPenTarget_h,UPSTREAM_ONLY
team_match,attPostHigh,BOTH
team_match,attPostHigh_a,UPSTREAM_ONLY
team_match,attPostHigh_h,UPSTREAM_ONLY
team_match,attPostLeft,BOTH
team_match,attPostLeft_a,UPSTREAM_ONLY
team_match,attPostLeft_h,UPSTREAM_ONLY
team_match,attPostRight,BOTH
team_match,attPostRight_a,UPSTREAM_ONLY
team_match,attPostRight_h,UPSTREAM_ONLY
team_match,attSetpiece,BOTH
team_match,attSetpiece_a,UPSTREAM_ONLY
team_match,attSetpiece_h,UPSTREAM_ONLY
team_match,attemptedTackleFoul,BOTH
team_match,attemptedTackleFoul_a,UPSTREAM_ONLY
team_match,attemptedTackleFoul_h,UPSTREAM_ONLY
team_match,attemptsConcededIbox,BOTH
team_match,attemptsConcededIbox_a,UPSTREAM_ONLY
team_match,attemptsConcededIbox_h,UPSTREAM_ONLY
team_match,attemptsConcededObox,BOTH
team_match,attemptsConcededObox_a,UPSTREAM_ONLY
team_match,attemptsConcededObox_h,UPSTREAM_ONLY
team_match,attemptsIbox,BOTH
team_match,attemptsIbox_a,UPSTREAM_ONLY
team_match,attemptsIbox_h,UPSTREAM_ONLY
team_match,attemptsObox,BOTH
team_match,attemptsObox_a,UPSTREAM_ONLY
team_match,attemptsObox_h,UPSTREAM_ONLY
team_match,attendance,BOTH
team_match,attendance_a,UPSTREAM_ONLY
team_match,attendance_h,UPSTREAM_ONLY
team_match,away_team,UPSTREAM_ONLY
team_match,away_team_id,UPSTREAM_ONLY
team_match,backwardPass,BOTH
team_match,backwardPass_a,UPSTREAM_ONLY
team_match,backwardPass_h,UPSTREAM_ONLY
team_match,ballRecovery,BOTH
team_match,ballRecovery_a,UPSTREAM_ONLY
team_match,ballRecovery_h,UPSTREAM_ONLY
team_match,bigChanceCreated,BOTH
team_match,bigChanceCreated_a,UPSTREAM_ONLY
team_match,bigChanceCreated_h,UPSTREAM_ONLY
team_match,bigChanceMissed,BOTH
team_match,bigChanceMissed_a,UPSTREAM_ONLY
team_match,bigChanceMissed_h,UPSTREAM_ONLY
team_match,bigChanceScored,BOTH
team_match,bigChanceScored_a,UPSTREAM_ONLY
team_match,bigChanceScored_h,UPSTREAM_ONLY
team_match,blockedCross,BOTH
team_match,blockedCross_a,UPSTREAM_ONLY
team_match,blockedCross_h,UPSTREAM_ONLY
team_match,blockedPass,BOTH
team_match,blockedPass_a,UPSTREAM_ONLY
team_match,blockedPass_h,UPSTREAM_ONLY
team_match,blockedScoringAtt,BOTH
team_match,blockedScoringAtt_a,UPSTREAM_ONLY
team_match,blockedScoringAtt_h,UPSTREAM_ONLY
team_match,challengeLost,BOTH
team_match,challengeLost_a,UPSTREAM_ONLY
team_match,challengeLost_h,UPSTREAM_ONLY
team_match,clearanceOffLine,BOTH
team_match,clearanceOffLine_a,UPSTREAM_ONLY
team_match,clearanceOffLine_h,UPSTREAM_ONLY
team_match,contentiousDecision,BOTH
team_match,contentiousDecision_a,UPSTREAM_ONLY
team_match,contentiousDecision_h,UPSTREAM_ONLY
team_match,cornerTaken,BOTH
team_match,cornerTaken_a,UPSTREAM_ONLY
team_match,cornerTaken_h,UPSTREAM_ONLY
team_match,crosses18yard,BOTH
team_match,crosses18yard_a,UPSTREAM_ONLY
team_match,crosses18yard_h,UPSTREAM_ONLY
team_match,crosses18yardplus,BOTH
team_match,crosses18yardplus_a,UPSTREAM_ONLY
team_match,crosses18yardplus_h,UPSTREAM_ONLY
team_match,defenderGoals,BOTH
team_match,defenderGoals_a,UPSTREAM_ONLY
team_match,defenderGoals_h,UPSTREAM_ONLY
team_match,dispossessed,BOTH
team_match,dispossessed_a,UPSTREAM_ONLY
team_match,dispossessed_h,UPSTREAM_ONLY
team_match,divingSave,BOTH
team_match,divingSave_a,UPSTREAM_ONLY
team_match,divingSave_h,UPSTREAM_ONLY
team_match,duelLost,BOTH
team_match,duelLost_a,UPSTREAM_ONLY
team_match,duelLost_h,UPSTREAM_ONLY
team_match,duelWon,BOTH
team_match,duelWon_a,UPSTREAM_ONLY
team_match,duelWon_h,UPSTREAM_ONLY
team_match,effectiveBlockedCross,BOTH
team_match,effectiveBlockedCross_a,UPSTREAM_ONLY
team_match,effectiveBlockedCross_h,UPSTREAM_ONLY
team_match,effectiveClearance,BOTH
team_match,effectiveClearance_a,UPSTREAM_ONLY
team_match,effectiveClearance_h,UPSTREAM_ONLY
team_match,effectiveHeadClearance,BOTH
team_match,effectiveHeadClearance_a,UPSTREAM_ONLY
team_match,effectiveHeadClearance_h,UPSTREAM_ONLY
team_match,errorLeadToGoal,BOTH
team_match,errorLeadToGoal_a,UPSTREAM_ONLY
team_match,errorLeadToGoal_h,UPSTREAM_ONLY
team_match,errorLeadToShot,BOTH
team_match,errorLeadToShot_a,UPSTREAM_ONLY
team_match,errorLeadToShot_h,UPSTREAM_ONLY
team_match,expectedAssists,BOTH
team_match,expectedAssists_a,UPSTREAM_ONLY
team_match,expectedAssists_h,UPSTREAM_ONLY
team_match,expectedGoals,BOTH
team_match,expectedGoalsFreekick,BOTH
team_match,expectedGoalsFreekick_a,UPSTREAM_ONLY
team_match,expectedGoalsFreekick_h,UPSTREAM_ONLY
team_match,expectedGoalsOnTarget,BOTH
team_match,expectedGoalsOnTargetConceded,BOTH
team_match,expectedGoalsOnTargetConceded_a,UPSTREAM_ONLY
team_match,expectedGoalsOnTargetConceded_h,UPSTREAM_ONLY
team_match,expectedGoalsOnTarget_a,UPSTREAM_ONLY
team_match,expectedGoalsOnTarget_h,UPSTREAM_ONLY
team_match,expectedGoals_a,UPSTREAM_ONLY
team_match,expectedGoals_h,UPSTREAM_ONLY
team_match,fiftyFifty,FRL_ONLY
team_match,finalThirdEntries,BOTH
team_match,finalThirdEntries_a,UPSTREAM_ONLY
team_match,finalThirdEntries_h,UPSTREAM_ONLY
team_match,fkFoulLost,BOTH
team_match,fkFoulLost_a,UPSTREAM_ONLY
team_match,fkFoulLost_h,UPSTREAM_ONLY
team_match,fkFoulWon,BOTH
team_match,fkFoulWon_a,UPSTREAM_ONLY
team_match,fkFoulWon_h,UPSTREAM_ONLY
team_match,forwardGoals,BOTH
team_match,forwardGoals_a,UPSTREAM_ONLY
team_match,forwardGoals_h,UPSTREAM_ONLY
team_match,foulThrowIn,BOTH
team_match,foulThrowIn_a,UPSTREAM_ONLY
team_match,foulThrowIn_h,UPSTREAM_ONLY
team_match,fouledFinalThird,BOTH
team_match,fouledFinalThird_a,UPSTREAM_ONLY
team_match,fouledFinalThird_h,UPSTREAM_ONLY
team_match,freekickCross,BOTH
team_match,freekickCross_a,UPSTREAM_ONLY
team_match,freekickCross_h,UPSTREAM_ONLY
team_match,freekickTotal,BOTH
team_match,freekickTotal_a,UPSTREAM_ONLY
team_match,freekickTotal_h,UPSTREAM_ONLY
team_match,fwdPass,BOTH
team_match,fwdPass_a,UPSTREAM_ONLY
team_match,fwdPass_h,UPSTREAM_ONLY
team_match,gameweek,BOTH
team_match,goalAssist,BOTH
team_match,goalAssistDeadball,BOTH
team_match,goalAssistDeadball_a,UPSTREAM_ONLY
team_match,goalAssistDeadball_h,UPSTREAM_ONLY
team_match,goalAssistIntentional,BOTH
team_match,goalAssistIntentional_a,UPSTREAM_ONLY
team_match,goalAssistIntentional_h,UPSTREAM_ONLY
team_match,goalAssistOpenplay,BOTH
team_match,goalAssistOpenplay_a,UPSTREAM_ONLY
team_match,goalAssistOpenplay_h,UPSTREAM_ONLY
team_match,goalAssistSetplay,BOTH
team_match,goalAssistSetplay_a,UPSTREAM_ONLY
team_match,goalAssistSetplay_h,UPSTREAM_ONLY
team_match,goalAssist_a,UPSTREAM_ONLY
team_match,goalAssist_h,UPSTREAM_ONLY
team_match,goalFastbreak,BOTH
team_match,goalFastbreak_a,UPSTREAM_ONLY
team_match,goalFastbreak_h,UPSTREAM_ONLY
team_match,goalKicks,BOTH
team_match,goalKicks_a,UPSTREAM_ONLY
team_match,goalKicks_h,UPSTREAM_ONLY
team_match,goalsAgainst,BOTH
team_match,goalsAgainst_a,UPSTREAM_ONLY
team_match,goalsAgainst_h,UPSTREAM_ONLY
team_match,goalsFor,BOTH
team_match,goalsFor_a,UPSTREAM_ONLY
team_match,goalsFor_h,UPSTREAM_ONLY
team_match,goalsOpenplay,BOTH
team_match,goalsOpenplay_a,UPSTREAM_ONLY
team_match,goalsOpenplay_h,UPSTREAM_ONLY
team_match,goodHighClaim,BOTH
team_match,goodHighClaim_a,UPSTREAM_ONLY
team_match,goodHighClaim_h,UPSTREAM_ONLY
team_match,ground,BOTH
team_match,ground_a,UPSTREAM_ONLY
team_match,ground_h,UPSTREAM_ONLY
team_match,halfTimeAgainst,BOTH
team_match,halfTimeAgainst_a,UPSTREAM_ONLY
team_match,halfTimeAgainst_h,UPSTREAM_ONLY
team_match,halfTimeFor,BOTH
team_match,halfTimeFor_a,UPSTREAM_ONLY
team_match,halfTimeFor_h,UPSTREAM_ONLY
team_match,handBall,BOTH
team_match,handBall_a,UPSTREAM_ONLY
team_match,handBall_h,UPSTREAM_ONLY
team_match,headClearance,BOTH
team_match,headClearance_a,UPSTREAM_ONLY
team_match,headClearance_h,UPSTREAM_ONLY
team_match,hitWoodwork,BOTH
team_match,hitWoodwork_a,UPSTREAM_ONLY
team_match,hitWoodwork_h,UPSTREAM_ONLY
team_match,home_team,UPSTREAM_ONLY
team_match,home_team_id,UPSTREAM_ONLY
team_match,interception,BOTH
team_match,interceptionWon,BOTH
team_match,interceptionWon_a,UPSTREAM_ONLY
team_match,interceptionWon_h,UPSTREAM_ONLY
team_match,interception_a,UPSTREAM_ONLY
team_match,interception_h,UPSTREAM_ONLY
team_match,interceptionsInBox,BOTH
team_match,interceptionsInBox_a,UPSTREAM_ONLY
team_match,interceptionsInBox_h,UPSTREAM_ONLY
team_match,keeperGoals,BOTH
team_match,keeperGoals_a,UPSTREAM_ONLY
team_match,keeperGoals_h,UPSTREAM_ONLY
team_match,keeperThrows,BOTH
team_match,keeperThrows_a,UPSTREAM_ONLY
team_match,keeperThrows_h,UPSTREAM_ONLY
team_match,kickoff,BOTH
team_match,leftsidePass,BOTH
team_match,leftsidePass_a,UPSTREAM_ONLY
team_match,leftsidePass_h,UPSTREAM_ONLY
team_match,longPassOwnToOpp,BOTH
team_match,longPassOwnToOppSuccess,BOTH
team_match,longPassOwnToOppSuccess_a,UPSTREAM_ONLY
team_match,longPassOwnToOppSuccess_h,UPSTREAM_ONLY
team_match,longPassOwnToOpp_a,UPSTREAM_ONLY
team_match,longPassOwnToOpp_h,UPSTREAM_ONLY
team_match,lostCorners,BOTH
team_match,lostCorners_a,UPSTREAM_ONLY
team_match,lostCorners_h,UPSTREAM_ONLY
team_match,matchId,BOTH
team_match,midfielderGoals,BOTH
team_match,midfielderGoals_a,UPSTREAM_ONLY
team_match,midfielderGoals_h,UPSTREAM_ONLY
team_match,offtargetAttAssist,BOTH
team_match,offtargetAttAssist_a,UPSTREAM_ONLY
team_match,offtargetAttAssist_h,UPSTREAM_ONLY
team_match,ontargetAttAssist,BOTH
team_match,ontargetAttAssist_a,UPSTREAM_ONLY
team_match,ontargetAttAssist_h,UPSTREAM_ONLY
team_match,ontargetScoringAtt,BOTH
team_match,ontargetScoringAtt_a,UPSTREAM_ONLY
team_match,ontargetScoringAtt_h,UPSTREAM_ONLY
team_match,openPlayPass,BOTH
team_match,openPlayPass_a,UPSTREAM_ONLY
team_match,openPlayPass_h,UPSTREAM_ONLY
team_match,opponent,BOTH
team_match,opponent_a,UPSTREAM_ONLY
team_match,opponent_h,UPSTREAM_ONLY
team_match,opponent_id,BOTH
team_match,opponent_id_a,UPSTREAM_ONLY
