season,name,persistent_team_code,research_player_ids,source_player_ids,status
2025-26,dermot mee,1,461537,,MISSING_SOURCE_PLAYER
2025-26,destiny udogie,36,,983572,MISSING_RESEARCH_RECORD
2025-26,destiny udogie,6,487053,,MISSING_SOURCE_PLAYER
2025-26,diego coppola,36,550090,,MISSING_SOURCE_PLAYER
2025-26,diego gomez amarilla,36,514254,,MISSING_SOURCE_PLAYER
2025-26,diego leon,3,,1900795,MISSING_RESEARCH_RECORD
2025-26,diego leon blanco,1,661712,,MISSING_SOURCE_PLAYER
2025-26,dilane bakwa,17,476887,,MISSING_SOURCE_PLAYER
2025-26,dilane bakwa,56,,963298,MISSING_RESEARCH_RECORD
2025-26,diogo dalot,3,,843200,MISSING_RESEARCH_RECORD
2025-26,diogo dalot teixeira,1,216051,,MISSING_SOURCE_PLAYER
2025-26,divine mukasa,43,590039,,MISSING_SOURCE_PLAYER
2025-26,djed spence,36,,945798,MISSING_RESEARCH_RECORD
2025-26,djed spence,6,232859,,MISSING_SOURCE_PLAYER
2025-26,djiamgone jocelin ta bi,56,699989,,MISSING_SOURCE_PLAYER
2025-26,dominic calvert lewin,2,177815,,MISSING_SOURCE_PLAYER
2025-26,dominic calvert lewin,7,,372344,MISSING_RESEARCH_RECORD
2025-26,dominic sadi,91,550596,,MISSING_SOURCE_PLAYER
2025-26,dominic solanke,36,,361420,MISSING_RESEARCH_RECORD
2025-26,dominic solanke mitchell,6,154566,,MISSING_SOURCE_PLAYER
2025-26,dominik szoboszlai,1,,869856,MISSING_RESEARCH_RECORD
2025-26,dominik szoboszlai,14,424876,,MISSING_SOURCE_PLAYER
2025-26,donyell malen,7,204646,,MISSING_SOURCE_PLAYER
2025-26,donyell malen,8,,803039,MISSING_RESEARCH_RECORD
2025-26,douglas luiz,56,,867887,MISSING_RESEARCH_RECORD
2025-26,douglas luiz,8,,867887,MISSING_RESEARCH_RECORD
2025-26,douglas luiz soares de paulo,7,230046,,MISSING_SOURCE_PLAYER
2025-26,dwight mcneil,11,433154,,MISSING_SOURCE_PLAYER
2025-26,dwight mcneil,2,,935543,MISSING_RESEARCH_RECORD
2025-26,eberechi eze,3,232413,,MISSING_SOURCE_PLAYER
2025-26,eberechi eze,90,,864921,MISSING_RESEARCH_RECORD
2025-26,eddie nketiah,31,205533,,MISSING_SOURCE_PLAYER
2025-26,ederson santana de moraes,43,121160,,MISSING_SOURCE_PLAYER
2025-26,edson alvarez velazquez,21,213999,,MISSING_SOURCE_PLAYER
2025-26,eiran cashin,36,439135,,MISSING_SOURCE_PLAYER
2025-26,el hadji malick diouf,21,613804,,MISSING_SOURCE_PLAYER
2025-26,eliezer mayenda dossou,56,564406,,MISSING_SOURCE_PLAYER
2025-26,elijah campbell,11,491745,,MISSING_SOURCE_PLAYER
2025-26,elijah campbell,2,,1144949,MISSING_RESEARCH_RECORD
2025-26,ellery balcombe,94,235448,,MISSING_SOURCE_PLAYER
2025-26,elliot anderson,17,215379,,MISSING_SOURCE_PLAYER
2025-26,elliot anderson,56,,994546,MISSING_RESEARCH_RECORD
2025-26,elyh harrison,1,588555,,MISSING_SOURCE_PLAYER
2025-26,emerson palmieri dos santos,21,109533,,MISSING_SOURCE_PLAYER
2025-26,emil krafth,4,111773,,MISSING_SOURCE_PLAYER
2025-26,emil krafth,91,,150396,MISSING_RESEARCH_RECORD
2025-26,emile smith rowe,54,209289,,MISSING_SOURCE_PLAYER
2025-26,emiliano buendia,8,,783126,MISSING_RESEARCH_RECORD
2025-26,emiliano buendia stati,7,195546,,MISSING_SOURCE_PLAYER
2025-26,emiliano martinez,8,,158263,MISSING_RESEARCH_RECORD
2025-26,emiliano martinez romero,7,98980,,MISSING_SOURCE_PLAYER
2025-26,emmanuel agbadou,39,516939,,MISSING_SOURCE_PLAYER
2025-26,endo wataru,14,158983,,MISSING_SOURCE_PLAYER
2025-26,enes unal,91,168636,,MISSING_SOURCE_PLAYER
2025-26,enock agyei,90,578614,,MISSING_SOURCE_PLAYER
2025-26,enso gonzalez medina,39,593001,,MISSING_SOURCE_PLAYER
2025-26,enzo barrenechea,7,491287,,MISSING_SOURCE_PLAYER
2025-26,enzo fernandez,31,,974505,MISSING_RESEARCH_RECORD
2025-26,enzo fernandez,8,448047,,MISSING_SOURCE_PLAYER
2025-26,enzo le fee,56,484420,,MISSING_SOURCE_PLAYER
2025-26,eric da silva moreira,17,569014,,MISSING_SOURCE_PLAYER
2025-26,eric da silva moreira,56,,1418646,MISSING_RESEARCH_RECORD
2025-26,erling haaland,43,223094,,MISSING_SOURCE_PLAYER
2025-26,estevao,31,,1597265,MISSING_RESEARCH_RECORD
2025-26,estevao almeida de oliveira goncalves,8,624773,,MISSING_SOURCE_PLAYER
2025-26,ethan ampadu,2,199598,,MISSING_SOURCE_PLAYER
2025-26,ethan ampadu,7,,847097,MISSING_RESEARCH_RECORD
2025-26,ethan nwaneri,3,499175,,MISSING_SOURCE_PLAYER
2025-26,ethan nwaneri,90,,1401702,MISSING_RESEARCH_RECORD
2025-26,ethan pinnock,94,231065,,MISSING_SOURCE_PLAYER
2025-26,ethan sutherland,39,589121,,MISSING_SOURCE_PLAYER
2025-26,ethan wheatley,1,575034,,MISSING_SOURCE_PLAYER
2025-26,etienne green,90,489571,,MISSING_SOURCE_PLAYER
2025-26,evan ferguson,36,487117,,MISSING_SOURCE_PLAYER
2025-26,evann guessand,31,485337,,MISSING_SOURCE_PLAYER
2025-26,evann guessand,8,,930245,MISSING_RESEARCH_RECORD
2025-26,ezra mayers,21,602903,,MISSING_SOURCE_PLAYER
2025-26,ezri konsa,8,,827679,MISSING_RESEARCH_RECORD
2025-26,ezri konsa ngoyo,7,199798,,MISSING_SOURCE_PLAYER
2025-26,fabian schar,4,119471,,MISSING_SOURCE_PLAYER
2025-26,fabian schar,91,,101882,MISSING_RESEARCH_RECORD
2025-26,fabio ferreira vieira,3,438098,,MISSING_SOURCE_PLAYER
2025-26,fabio freitas gouveia carvalho,94,244858,,MISSING_SOURCE_PLAYER
2025-26,fabio soares silva,39,449988,,MISSING_SOURCE_PLAYER
2025-26,facundo buonanotte,2,536916,,MISSING_SOURCE_PLAYER
2025-26,facundo buonanotte,31,,1117025,MISSING_RESEARCH_RECORD
2025-26,facundo buonanotte,7,,1117025,MISSING_RESEARCH_RECORD
2025-26,federico chiesa,1,,845386,MISSING_RESEARCH_RECORD
2025-26,federico chiesa,14,223541,,MISSING_SOURCE_PLAYER
2025-26,felipe rodrigues da silva,17,485047,,MISSING_SOURCE_PLAYER
2025-26,fer lopez gonzalez,39,643135,,MISSING_SOURCE_PLAYER
2025-26,ferdi kad oglu,36,231416,,MISSING_SOURCE_PLAYER
2025-26,filip j rgensen,31,,962053,MISSING_RESEARCH_RECORD
2025-26,filip jorgensen,8,508479,,MISSING_SOURCE_PLAYER
2025-26,filip marschall,7,462381,,MISSING_SOURCE_PLAYER
2025-26,finlay herrick,21,553742,,MISSING_SOURCE_PLAYER
2025-26,florentino ibrain morris luis,90,216055,,MISSING_SOURCE_PLAYER
2025-26,florian wirtz,1,,1019322,MISSING_RESEARCH_RECORD
2025-26,florian wirtz,14,494595,,MISSING_SOURCE_PLAYER
2025-26,francisco evanilson de lima barbosa,91,444102,,MISSING_SOURCE_PLAYER
2025-26,franco umeh chibueze,31,574398,,MISSING_SOURCE_PLAYER
2025-26,frank onyeka,94,428580,,MISSING_SOURCE_PLAYER
2025-26,fraser forster,91,40383,,MISSING_SOURCE_PLAYER
2025-26,freddie potts,21,490142,,MISSING_SOURCE_PLAYER
2025-26,freddie simmonds,36,604988,,MISSING_SOURCE_PLAYER
2025-26,freddie woodman,1,,284417,MISSING_RESEARCH_RECORD
2025-26,freddie woodman,14,155503,,MISSING_SOURCE_PLAYER
2025-26,gabriel dos santos magalhaes,3,226597,,MISSING_SOURCE_PLAYER
2025-26,gabriel fernando de jesus,3,205651,,MISSING_SOURCE_PLAYER
2025-26,gabriel gudmundsson,2,243526,,MISSING_SOURCE_PLAYER
2025-26,gabriel gudmundsson,7,,834308,MISSING_RESEARCH_RECORD
2025-26,gabriel jesus,90,,794839,MISSING_RESEARCH_RECORD
2025-26,gabriel magalhaes,90,,869792,MISSING_RESEARCH_RECORD
2025-26,gabriel martinelli,90,,922573,MISSING_RESEARCH_RECORD
2025-26,gabriel martinelli silva,3,444145,,MISSING_SOURCE_PLAYER
2025-26,gabriel s onina,31,,978787,MISSING_RESEARCH_RECORD
2025-26,gabriel s onina,8,471798,,MISSING_SOURCE_PLAYER
2025-26,garang kuol,4,564510,,MISSING_SOURCE_PLAYER
2025-26,george brierley,90,704232,,MISSING_SOURCE_PLAYER
2025-26,george earthy,21,490885,,MISSING_SOURCE_PLAYER
2025-26,george hemmings,7,577285,,MISSING_SOURCE_PLAYER
2025-26,george hemmings,8,,1398204,MISSING_RESEARCH_RECORD
2025-26,george king,31,591384,,MISSING_SOURCE_PLAYER
2025-26,georginio rutter,36,463067,,MISSING_SOURCE_PLAYER
2025-26,gianluigi donnarumma,43,204936,,MISSING_SOURCE_PLAYER
2025-26,giorgi mamardashvili,1,,930997,MISSING_RESEARCH_RECORD
2025-26,giorgi mamardashvili,14,449027,,MISSING_SOURCE_PLAYER
2025-26,giovanni leoni,1,,1473137,MISSING_RESEARCH_RECORD
2025-26,giovanni leoni,14,647681,,MISSING_SOURCE_PLAYER
2025-26,godwill kukonki,1,576637,,MISSING_SOURCE_PLAYER
2025-26,godwill kukonki,3,,1899546,MISSING_RESEARCH_RECORD
2025-26,goncalo manuel ganchinho guedes,39,181284,,MISSING_SOURCE_PLAYER
2025-26,granit xhaka,56,84450,,MISSING_SOURCE_PLAYER
2025-26,guglielmo vicario,36,,553606,MISSING_RESEARCH_RECORD
2025-26,guglielmo vicario,6,184254,,MISSING_SOURCE_PLAYER
2025-26,guido rodriguez,21,197024,,MISSING_SOURCE_PLAYER
2025-26,gustavo nunes fernandes gomes,94,626464,,MISSING_SOURCE_PLAYER
2025-26,habib diarra,56,547027,,MISSING_SOURCE_PLAYER
2025-26,hakon rafn valdimarsson,94,507433,,MISSING_SOURCE_PLAYER
2025-26,hamed traore,91,424044,,MISSING_SOURCE_PLAYER
2025-26,hannes delcroix,90,247245,,MISSING_SOURCE_PLAYER
2025-26,hannibal mejbri,90,465527,,MISSING_SOURCE_PLAYER
2025-26,harrison armstrong,11,609873,,MISSING_SOURCE_PLAYER
2025-26,harrison armstrong,2,,1627560,MISSING_RESEARCH_RECORD
2025-26,harrison ashby,4,441024,,MISSING_SOURCE_PLAYER
2025-26,harrison jones,56,547410,,MISSING_SOURCE_PLAYER
2025-26,harrison reed,54,153366,,MISSING_SOURCE_PLAYER
2025-26,harry amass,1,577974,,MISSING_SOURCE_PLAYER
2025-26,harry gray,2,600882,,MISSING_SOURCE_PLAYER
2025-26,harry gray,7,,1566881,MISSING_RESEARCH_RECORD
2025-26,harry howell,36,597320,,MISSING_SOURCE_PLAYER
2025-26,harry maguire,1,95658,,MISSING_SOURCE_PLAYER
2025-26,harry maguire,3,,149380,MISSING_RESEARCH_RECORD
2025-26,harry tyrer,11,447325,,MISSING_SOURCE_PLAYER
2025-26,harry tyrer,2,,993438,MISSING_RESEARCH_RECORD
2025-26,harry wilson,54,153682,,MISSING_SOURCE_PLAYER
2025-26,harvey barnes,4,201666,,MISSING_SOURCE_PLAYER
2025-26,harvey barnes,91,,855647,MISSING_RESEARCH_RECORD
2025-26,harvey elliott,1,,955245,MISSING_RESEARCH_RECORD
2025-26,harvey elliott,7,444884,,MISSING_SOURCE_PLAYER
2025-26,harvey elliott,8,,955245,MISSING_RESEARCH_RECORD
2025-26,hjalmar ekdal,90,478969,,MISSING_SOURCE_PLAYER
2025-26,hugo bueno lopez,39,490721,,MISSING_SOURCE_PLAYER
2025-26,hugo ekitike,1,,1048422,MISSING_RESEARCH_RECORD
2025-26,hugo ekitike,14,510663,,MISSING_SOURCE_PLAYER
2025-26,hwang hee chan,39,184754,,MISSING_SOURCE_PLAYER
2025-26,ian maatsen,7,441302,,MISSING_SOURCE_PLAYER
2025-26,ian maatsen,8,,976263,MISSING_RESEARCH_RECORD
2025-26,ian poveda ocampo,56,215460,,MISSING_SOURCE_PLAYER
2025-26,ibrahim sangare,17,210462,,MISSING_SOURCE_PLAYER
2025-26,ibrahim sangare,56,,843754,MISSING_RESEARCH_RECORD
2025-26,ibrahima konate,1,,826215,MISSING_RESEARCH_RECORD
2025-26,ibrahima konate,14,204716,,MISSING_SOURCE_PLAYER
2025-26,idrissa gana gueye,11,80801,,MISSING_SOURCE_PLAYER
2025-26,idrissa gana gueye,2,,106337,MISSING_RESEARCH_RECORD
2025-26,igor jesus,56,,981619,MISSING_RESEARCH_RECORD
2025-26,igor jesus maciel da cruz,17,482973,,MISSING_SOURCE_PLAYER
2025-26,igor julio dos santos de paulo,36,223434,,MISSING_SOURCE_PLAYER
2025-26,igor thiago nascimento rodrigues,94,502500,,MISSING_SOURCE_PLAYER
2025-26,ilia gruev,2,486520,,MISSING_SOURCE_PLAYER
2025-26,ilia gruev,7,,911679,MISSING_RESEARCH_RECORD
2025-26,iliman ndiaye,11,440993,,MISSING_SOURCE_PLAYER
2025-26,iliman ndiaye,2,,914309,MISSING_RESEARCH_RECORD
2025-26,ilkay gundogan,43,59859,,MISSING_SOURCE_PLAYER
2025-26,illan meslier,2,437495,,MISSING_SOURCE_PLAYER
2025-26,illan meslier,7,,906076,MISSING_RESEARCH_RECORD
2025-26,illia zabarnyi,91,477580,,MISSING_SOURCE_PLAYER
2025-26,isaac hayden,4,153127,,MISSING_SOURCE_PLAYER
2025-26,isaac heath,11,496279,,MISSING_SOURCE_PLAYER
2025-26,isaac schmidt,2,492368,,MISSING_SOURCE_PLAYER
2025-26,ismaila sarr,31,232185,,MISSING_SOURCE_PLAYER
2025-26,ismeal kabia,3,588796,,MISSING_SOURCE_PLAYER
2025-26,issa diop,54,219924,,MISSING_SOURCE_PLAYER
2025-26,iwan morgan,94,533710,,MISSING_SOURCE_PLAYER
2025-26,j rgen strand larsen,31,247412,,MISSING_SOURCE_PLAYER
2025-26,jack fletcher,1,547037,,MISSING_SOURCE_PLAYER
2025-26,jack fletcher,3,,1402726,MISSING_RESEARCH_RECORD
2025-26,jack grealish,11,114283,,MISSING_SOURCE_PLAYER
2025-26,jack grealish,2,,189061,MISSING_RESEARCH_RECORD
2025-26,jack harrison,2,221399,,MISSING_SOURCE_PLAYER
2025-26,jack harrison,7,,829570,MISSING_RESEARCH_RECORD
2025-26,jack hinshelwood,36,532529,,MISSING_SOURCE_PLAYER
2025-26,jack moorhouse,1,559684,,MISSING_SOURCE_PLAYER
2025-26,jack moorhouse,3,,1533758,MISSING_RESEARCH_RECORD
2025-26,jack whittaker,56,570929,,MISSING_SOURCE_PLAYER
2025-26,jackson tchatchoua,39,523705,,MISSING_SOURCE_PLAYER
2025-26,jacob bruun larsen,90,179458,,MISSING_SOURCE_PLAYER
2025-26,jacob murphy,4,114243,,MISSING_SOURCE_PLAYER
2025-26,jacob murphy,91,,372336,MISSING_RESEARCH_RECORD
2025-26,jacob ramsey,4,232653,,MISSING_SOURCE_PLAYER
2025-26,jacob ramsey,91,,975937,MISSING_RESEARCH_RECORD
2025-26,jacob slater,36,589100,,MISSING_SOURCE_PLAYER
2025-26,jadon sancho,7,209243,,MISSING_SOURCE_PLAYER
2025-26,jadon sancho,8,,851100,MISSING_RESEARCH_RECORD
2025-26,jaidon anthony,90,444180,,MISSING_SOURCE_PLAYER
2025-26,jair,56,,1170722,MISSING_RESEARCH_RECORD
2025-26,jair paula da cunha filho,17,575458,,MISSING_SOURCE_PLAYER
2025-26,jaka bijol,2,434752,,MISSING_SOURCE_PLAYER
2025-26,jaka bijol,7,,886930,MISSING_RESEARCH_RECORD
2025-26,jake obrien,11,512462,,MISSING_SOURCE_PLAYER
2025-26,jake obrien,2,,998253,MISSING_RESEARCH_RECORD
2025-26,jakub kiwior,3,440854,,MISSING_SOURCE_PLAYER
2025-26,jakub kiwior,90,,976037,MISSING_RESEARCH_RECORD
2025-26,jamaal lascelles,4,101148,,MISSING_SOURCE_PLAYER
2025-26,jamaal lascelles,91,,153444,MISSING_RESEARCH_RECORD
2025-26,jamaldeen jimoh,8,,1410178,MISSING_RESEARCH_RECORD
2025-26,jamaldeen jimoh aloba,7,559962,,MISSING_SOURCE_PLAYER
2025-26,james garner,11,232928,,MISSING_SOURCE_PLAYER
2025-26,james garner,2,,927361,MISSING_RESEARCH_RECORD
2025-26,james hill,91,463981,,MISSING_SOURCE_PLAYER
2025-26,james justin,2,220627,,MISSING_SOURCE_PLAYER
2025-26,james justin,7,,827681,MISSING_RESEARCH_RECORD
2025-26,james maddison,36,,356398,MISSING_RESEARCH_RECORD
2025-26,james maddison,6,172780,,MISSING_SOURCE_PLAYER
2025-26,james mcatee,17,432714,,MISSING_SOURCE_PLAYER
2025-26,james mcatee,56,,1003334,MISSING_RESEARCH_RECORD
2025-26,james mcconnell,1,,1138428,MISSING_RESEARCH_RECORD
2025-26,james mcconnell,14,491501,,MISSING_SOURCE_PLAYER
2025-26,james milner,36,15157,,MISSING_SOURCE_PLAYER
2025-26,james rowswell,36,,1403130,MISSING_RESEARCH_RECORD
2025-26,james rowswell,6,499716,,MISSING_SOURCE_PLAYER
2025-26,james tarkowski,11,17761,,MISSING_SOURCE_PLAYER
2025-26,james tarkowski,2,,145188,MISSING_RESEARCH_RECORD
2025-26,james trafford,43,432720,,MISSING_SOURCE_PLAYER
2025-26,james ward prowse,90,101178,,MISSING_SOURCE_PLAYER
2025-26,james wilson,36,,1493211,MISSING_RESEARCH_RECORD
2025-26,james wilson,6,613232,,MISSING_SOURCE_PLAYER
2025-26,james wright,7,481283,,MISSING_SOURCE_PLAYER
2025-26,james wright,8,,1138445,MISSING_RESEARCH_RECORD
2025-26,jamie bynoe gittens,8,463936,,MISSING_SOURCE_PLAYER
2025-26,jamie gittens,31,,1140599,MISSING_RESEARCH_RECORD
2025-26,jan paul van hecke,36,469142,,MISSING_SOURCE_PLAYER
2025-26,jarrad branthwaite,11,480455,,MISSING_SOURCE_PLAYER
2025-26,jarrad branthwaite,2,,979563,MISSING_RESEARCH_RECORD
2025-26,jarrod bowen,21,178186,,MISSING_SOURCE_PLAYER
2025-26,jason steele,36,49262,,MISSING_SOURCE_PLAYER
2025-26,jay matete,56,493837,,MISSING_SOURCE_PLAYER
2025-26,jayce fitzgerald,1,556639,,MISSING_SOURCE_PLAYER
2025-26,jaydee canvot,31,651426,,MISSING_SOURCE_PLAYER
2025-26,jayden bogle,2,226182,,MISSING_SOURCE_PLAYER
2025-26,jayden bogle,7,,929132,MISSING_RESEARCH_RECORD
2025-26,jayden danns,14,500058,,MISSING_SOURCE_PLAYER
2025-26,jayden lienou,2,643970,,MISSING_SOURCE_PLAYER
2025-26,jayden lienou,7,,1899485,MISSING_RESEARCH_RECORD
2025-26,jayden meghoma,94,499717,,MISSING_SOURCE_PLAYER
2025-26,jaydon banel,90,551206,,MISSING_SOURCE_PLAYER
2025-26,jaydon jones,56,571087,,MISSING_SOURCE_PLAYER
2025-26,jean clair todibo,21,462116,,MISSING_SOURCE_PLAYER
2025-26,jean philippe mateta,31,231747,,MISSING_SOURCE_PLAYER
2025-26,jean ricner bellegarde,39,231057,,MISSING_SOURCE_PLAYER
2025-26,jefferson lerma solis,31,152551,,MISSING_SOURCE_PLAYER
2025-26,jenson jones,56,232356,,MISSING_SOURCE_PLAYER
2025-26,jenson metcalfe,11,491557,,MISSING_SOURCE_PLAYER
2025-26,jenson seelt,56,519634,,MISSING_SOURCE_PLAYER
2025-26,jeremie frimpong,1,,970361,MISSING_RESEARCH_RECORD
2025-26,jeremie frimpong,14,216094,,MISSING_SOURCE_PLAYER
2025-26,jeremy doku,43,248875,,MISSING_SOURCE_PLAYER
2025-26,jeremy sarmiento morante,36,441192,,MISSING_SOURCE_PLAYER
2025-26,jerome abbey,39,685628,,MISSING_SOURCE_PLAYER
2025-26,jesse derry,31,,1550775,MISSING_RESEARCH_RECORD
2025-26,jesse derry,8,619734,,MISSING_SOURCE_PLAYER
2025-26,jesurun rak sakyi,31,450542,,MISSING_SOURCE_PLAYER
2025-26,jhon arias,39,230376,,MISSING_SOURCE_PLAYER
2025-26,jim thwaites,1,576634,,MISSING_SOURCE_PLAYER
2025-26,jim thwaites,3,,1881884,MISSING_RESEARCH_RECORD
2025-26,jimmy sinclair,17,590040,,MISSING_SOURCE_PLAYER
2025-26,jimmy sinclair,56,,1400429,MISSING_RESEARCH_RECORD
2025-26,joachim andersen,54,174874,,MISSING_SOURCE_PLAYER
2025-26,joao maria lobo alves palhares costa palhinha goncalves,6,154296,,MISSING_SOURCE_PLAYER
2025-26,joao palhinha,36,,364612,MISSING_RESEARCH_RECORD
2025-26,joao pedro,31,,975079,MISSING_RESEARCH_RECORD
2025-26,joao pedro ferreira da silva,17,510500,,MISSING_SOURCE_PLAYER
2025-26,joao pedro junqueira de jesus,8,475168,,MISSING_SOURCE_PLAYER
2025-26,joao victor de souza menezes,6,616221,,MISSING_SOURCE_PLAYER
2025-26,joao victor gomes da silva,39,448089,,MISSING_SOURCE_PLAYER
2025-26,joe anderson,56,232820,,MISSING_SOURCE_PLAYER
2025-26,joe gauci,7,462492,,MISSING_SOURCE_PLAYER
2025-26,joe gelhardt,2,462635,,MISSING_SOURCE_PLAYER
2025-26,joe gomez,1,,318927,MISSING_RESEARCH_RECORD
2025-26,joe gomez,14,171287,,MISSING_SOURCE_PLAYER
2025-26,joe hodge,39,240299,,MISSING_SOURCE_PLAYER
2025-26,joe knight,36,567121,,MISSING_SOURCE_PLAYER
2025-26,joe rodon,2,214225,,MISSING_SOURCE_PLAYER
2025-26,joe rodon,7,,828640,MISSING_RESEARCH_RECORD
2025-26,joe white,4,461484,,MISSING_SOURCE_PLAYER
2025-26,joe willock,4,200089,,MISSING_SOURCE_PLAYER
2025-26,joe willock,91,,888550,MISSING_RESEARCH_RECORD
2025-26,joe worrall,90,208912,,MISSING_SOURCE_PLAYER
2025-26,joel drakes thomas,31,672492,,MISSING_SOURCE_PLAYER
2025-26,joel piroe,2,235826,,MISSING_SOURCE_PLAYER
2025-26,joel piroe,7,,850823,MISSING_RESEARCH_RECORD
2025-26,joel veltman,36,111478,,MISSING_SOURCE_PLAYER
2025-26,joelinton,91,,560128,MISSING_RESEARCH_RECORD
2025-26,joelinton cassio apolinario de lira,4,180974,,MISSING_SOURCE_PLAYER
2025-26,john mcginn,7,122806,,MISSING_SOURCE_PLAYER
2025-26,john mcginn,8,,250223,MISSING_RESEARCH_RECORD
2025-26,john ruddy,4,19236,,MISSING_SOURCE_PLAYER
2025-26,john ruddy,91,,1131,MISSING_RESEARCH_RECORD
2025-26,john stones,43,97299,,MISSING_SOURCE_PLAYER
2025-26,john victor,56,,840103,MISSING_RESEARCH_RECORD
2025-26,john victor maciel furtado,17,221389,,MISSING_SOURCE_PLAYER
2025-26,jonah kusi asare,54,631786,,MISSING_SOURCE_PLAYER
2025-26,jordan beyer,90,241231,,MISSING_SOURCE_PLAYER
2025-26,jordan henderson,94,56979,,MISSING_SOURCE_PLAYER
2025-26,jordan pickford,11,111234,,MISSING_SOURCE_PLAYER
2025-26,jordan pickford,2,,138530,MISSING_RESEARCH_RECORD
2025-26,jorge cuenca barreno,54,246301,,MISSING_SOURCE_PLAYER
2025-26,jorrel hato,31,,1153079,MISSING_RESEARCH_RECORD
2025-26,jorrel hato,8,551210,,MISSING_SOURCE_PLAYER
2025-26,jose malheiro de sa,39,149065,,MISSING_SOURCE_PLAYER
2025-26,josh acheampong,31,,1403050,MISSING_RESEARCH_RECORD
2025-26,josh acheampong,8,577016,,MISSING_SOURCE_PLAYER
2025-26,josh cullen,90,172567,,MISSING_SOURCE_PLAYER
2025-26,josh dasilva,94,183656,,MISSING_SOURCE_PLAYER
2025-26,josh gracey,39,627888,,MISSING_SOURCE_PLAYER
2025-26,josh king,54,577725,,MISSING_SOURCE_PLAYER
2025-26,josh laurent,90,167887,,MISSING_SOURCE_PLAYER
2025-26,josh nichols,3,499167,,MISSING_SOURCE_PLAYER
2025-26,joshua stephenson,94,649240,,MISSING_SOURCE_PLAYER
2025-26,joshua zirkzee,1,458249,,MISSING_SOURCE_PLAYER
2025-26,joshua zirkzee,3,,917007,MISSING_RESEARCH_RECORD
2025-26,josko gvardiol,43,477424,,MISSING_SOURCE_PLAYER
2025-26,jota silva,56,,1011895,MISSING_RESEARCH_RECORD
2025-26,julian araujo zuniga,91,436893,,MISSING_SOURCE_PLAYER
2025-26,julian eyestone,94,535017,,MISSING_SOURCE_PLAYER
2025-26,julio enciso espinola,36,474120,,MISSING_SOURCE_PLAYER
2025-26,julio soler barreto,91,575901,,MISSING_SOURCE_PLAYER
2025-26,junai byfield,36,,1913038,MISSING_RESEARCH_RECORD
2025-26,junai byfield,6,640419,,MISSING_SOURCE_PLAYER
2025-26,junior kroupi,91,560262,,MISSING_SOURCE_PLAYER
2025-26,jurrien timber,3,445122,,MISSING_SOURCE_PLAYER
2025-26,jurrien timber,90,,958959,MISSING_RESEARCH_RECORD
2025-26,justin devenny,31,489706,,MISSING_SOURCE_PLAYER
2025-26,justin kluivert,91,222683,,MISSING_SOURCE_PLAYER
2025-26,kadan young,7,537403,,MISSING_SOURCE_PLAYER
2025-26,kaden rodney,31,530318,,MISSING_SOURCE_PLAYER
2025-26,kaelan casey,21,518438,,MISSING_SOURCE_PLAYER
2025-26,kai havertz,3,219847,,MISSING_SOURCE_PLAYER
2025-26,kai havertz,90,,836705,MISSING_RESEARCH_RECORD
2025-26,kalvin phillips,43,155405,,MISSING_SOURCE_PLAYER
2025-26,karl darlow,2,59735,,MISSING_SOURCE_PLAYER
2025-26,karl darlow,7,,123689,MISSING_RESEARCH_RECORD
2025-26,karl hein,3,463748,,MISSING_SOURCE_PLAYER
2025-26,kaye furo,94,593174,,MISSING_SOURCE_PLAYER
2025-26,keane lewis potter,94,249231,,MISSING_SOURCE_PLAYER
2025-26,keiber lamadrid,21,572702,,MISSING_SOURCE_PLAYER
2025-26,kendry paez andrade,8,611134,,MISSING_SOURCE_PLAYER
2025-26,kenny tete,54,167074,,MISSING_SOURCE_PLAYER
2025-26,kepa arrizabalaga,90,,232422,MISSING_RESEARCH_RECORD
2025-26,kepa arrizabalaga revuelta,3,109745,,MISSING_SOURCE_PLAYER
2025-26,kevin danso,36,,794953,MISSING_RESEARCH_RECORD
2025-26,kevin danso,6,135720,,MISSING_SOURCE_PLAYER
2025-26,kevin santos lopes de macedo,54,560552,,MISSING_SOURCE_PLAYER
2025-26,kevin schade,94,513418,,MISSING_SOURCE_PLAYER
2025-26,ki jana hoever,39,441271,,MISSING_SOURCE_PLAYER
2025-26,kian mcmahon brown,90,644593,,MISSING_SOURCE_PLAYER
2025-26,kieran morrison,1,,1462781,MISSING_RESEARCH_RECORD
2025-26,kieran morrison,14,596042,,MISSING_SOURCE_PLAYER
2025-26,kieran trippier,4,77794,,MISSING_SOURCE_PLAYER
2025-26,kieran trippier,91,,69256,MISSING_RESEARCH_RECORD
2025-26,kiernan dewsbury hall,11,215413,,MISSING_SOURCE_PLAYER
2025-26,kiernan dewsbury hall,2,,861970,MISSING_RESEARCH_RECORD
2025-26,kim ji soo,94,570241,,MISSING_SOURCE_PLAYER
2025-26,kjell scherpen,36,240514,,MISSING_SOURCE_PLAYER
2025-26,kobbie mainoo,1,516895,,MISSING_SOURCE_PLAYER
2025-26,kobbie mainoo,3,,1142175,MISSING_RESEARCH_RECORD
2025-26,konstantinos mavropanos,21,233963,,MISSING_SOURCE_PLAYER
2025-26,konstantinos tsimikas,14,214285,,MISSING_SOURCE_PLAYER
