season,source_family,source_file_family,source_field,registry_status,presence,source_files
2021-22,player_match,players_match_stats,goalAssist,exposed,PRESENT,20
2021-22,player_match,players_match_stats,goals,exposed,PRESENT,20
2021-22,player_match,players_match_stats,goalsPrevented,UNCATALOGUED,PRESENT,20
2021-22,player_match,players_match_stats,goodHighClaim,UNCATALOGUED,PRESENT,20
2021-22,player_match,players_match_stats,hitWoodwork,UNCATALOGUED,PRESENT,20
2021-22,player_match,players_match_stats,interceptionWon,UNCATALOGUED,PRESENT,20
2021-22,player_match,players_match_stats,keyPass,exposed,PRESENT,20
2021-22,player_match,players_match_stats,lastManTackle,UNCATALOGUED,PRESENT,20
2021-22,player_match,players_match_stats,matchId,exposed,PRESENT,20
2021-22,player_match,players_match_stats,minutesPlayed,exposed,PRESENT,20
2021-22,player_match,players_match_stats,onTargetScoringAttempt,UNCATALOGUED,PRESENT,20
2021-22,player_match,players_match_stats,outfielderBlock,UNCATALOGUED,PRESENT,20
2021-22,player_match,players_match_stats,ownGoals,exposed,PRESENT,20
2021-22,player_match,players_match_stats,penaltyConceded,UNCATALOGUED,PRESENT,20
2021-22,player_match,players_match_stats,penaltyFaced,UNCATALOGUED,PRESENT,20
2021-22,player_match,players_match_stats,penaltyMiss,UNCATALOGUED,PRESENT,20
2021-22,player_match,players_match_stats,penaltySave,UNCATALOGUED,PRESENT,20
2021-22,player_match,players_match_stats,penaltyWon,UNCATALOGUED,PRESENT,20
2021-22,player_match,players_match_stats,pl_code,exposed,PRESENT,20
2021-22,player_match,players_match_stats,playerId,exposed,PRESENT,20
2021-22,player_match,players_match_stats,playerName,retained,PRESENT,20
2021-22,player_match,players_match_stats,position,retained,PRESENT,20
2021-22,player_match,players_match_stats,possessionLostCtrl,UNCATALOGUED,PRESENT,20
2021-22,player_match,players_match_stats,progressiveBallCarriesCount,exposed,PRESENT,20
2021-22,player_match,players_match_stats,punches,UNCATALOGUED,PRESENT,20
2021-22,player_match,players_match_stats,rating,exposed,PRESENT,20
2021-22,player_match,players_match_stats,savedShotsFromInsideTheBox,UNCATALOGUED,PRESENT,20
2021-22,player_match,players_match_stats,saves,UNCATALOGUED,PRESENT,20
2021-22,player_match,players_match_stats,season,UNCATALOGUED,PRESENT,20
2021-22,player_match,players_match_stats,shotOffTarget,UNCATALOGUED,PRESENT,20
2021-22,player_match,players_match_stats,slug,UNCATALOGUED,PRESENT,20
2021-22,player_match,players_match_stats,substitute,retained,PRESENT,20
2021-22,player_match,players_match_stats,substitute.1,UNCATALOGUED,PRESENT,20
2021-22,player_match,players_match_stats,team,exposed,PRESENT,20
2021-22,player_match,players_match_stats,team_id,exposed,PRESENT,20
2021-22,player_match,players_match_stats,totalBallCarriesDistance,UNCATALOGUED,PRESENT,20
2021-22,player_match,players_match_stats,totalClearance,UNCATALOGUED,PRESENT,20
2021-22,player_match,players_match_stats,totalContest,UNCATALOGUED,PRESENT,20
2021-22,player_match,players_match_stats,totalCross,UNCATALOGUED,PRESENT,20
2021-22,player_match,players_match_stats,totalKeeperSweeper,UNCATALOGUED,PRESENT,20
2021-22,player_match,players_match_stats,totalLongBalls,exposed,PRESENT,20
2021-22,player_match,players_match_stats,totalOffside,UNCATALOGUED,PRESENT,20
2021-22,player_match,players_match_stats,totalOppositionHalfPasses,UNCATALOGUED,PRESENT,20
2021-22,player_match,players_match_stats,totalOwnHalfPasses,UNCATALOGUED,PRESENT,20
2021-22,player_match,players_match_stats,totalPass,exposed,PRESENT,20
2021-22,player_match,players_match_stats,totalProgression,exposed,PRESENT,20
2021-22,player_match,players_match_stats,totalProgressiveBallCarriesDistance,exposed,PRESENT,20
2021-22,player_match,players_match_stats,totalShots,UNCATALOGUED,PRESENT,20
2021-22,player_match,players_match_stats,totalTackle,UNCATALOGUED,PRESENT,20
2021-22,player_match,players_match_stats,touches,exposed,PRESENT,20
2021-22,player_match,players_match_stats,unsuccessfulTouch,UNCATALOGUED,PRESENT,20
2021-22,player_match,players_match_stats,venue,exposed,PRESENT,20
2021-22,player_match,players_match_stats,wasFouled,UNCATALOGUED,PRESENT,20
2021-22,player_match,players_match_stats,wonContest,exposed,PRESENT,20
2021-22,player_match,players_match_stats,wonTackle,exposed,PRESENT,20
2021-22,player_match,players_match_stats,expectedAssists,exposed,ABSENT,20
2021-22,player_match,players_match_stats,expectedGoals,exposed,ABSENT,20
2021-22,player_match,players_match_stats,expectedGoalsOnTarget,exposed,ABSENT,20
2021-22,player_match,players_match_stats,successfulDribbles,exposed,ABSENT,20
2021-22,player_match,players_match_stats,unsuccessfulDribbles,exposed,ABSENT,20
2021-22,player_season,players_stats,aerialDuels,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,aerialDuelsLost,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,aerialDuelsWon,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,appearances,exposed,PRESENT,20
2021-22,player_season,players_stats,attemptsFromSetPieces,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,awayGoals,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,backwardPasses,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,blockedShots,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,blocks,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,catches,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,cleanSheets,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,clearancesOffTheLine,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,cornersTakenInclShortCorners,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,cornersWon,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,crossesNotClaimed,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,drops,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,duels,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,duelsLost,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,duelsWon,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,expectedAssists,exposed,PRESENT,20
2021-22,player_season,players_stats,expectedGoals,exposed,PRESENT,20
2021-22,player_season,players_stats,expectedGoalsFreekick,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,expectedGoalsOnTarget,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,expectedGoalsOnTargetConceded,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,fiftyFifty,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,forwardPasses,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,foulAttemptedTackle,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,foulWonPenalty,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,freekickTotal,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,gamesPlayed,exposed,PRESENT,20
2021-22,player_season,players_stats,gkSuccessfulDistribution,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,gkUnsuccessfulDistribution,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,goalAssists,exposed,PRESENT,20
2021-22,player_season,players_stats,goalKicks,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,goalkeeperSmother,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,goals,exposed,PRESENT,20
2021-22,player_season,players_stats,goalsConceded,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,goalsConcededInsideBox,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,goalsConcededOutsideBox,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,groundDuels,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,groundDuelsLost,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,groundDuelsWon,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,handballsConceded,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,headedGoals,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,hitWoodwork,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,homeGoals,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,iboxBlocked,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,iboxTarget,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,interceptions,exposed,PRESENT,20
2021-22,player_season,players_stats,keyPassesAttemptAssists,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,lastPlayerTackle,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,leftFootGoals,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,leftsidePasses,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,nationality,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,oboxBlocked,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,oboxTarget,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,offsides,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,openPlayPasses,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,otherGoals,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,overruns,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,ownGoalScored,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,penaltiesConceded,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,penaltiesFaced,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,penaltiesSaved,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,penaltiesTaken,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,penaltyGoals,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,penaltyGoalsConceded,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,playerId,exposed,PRESENT,20
2021-22,player_season,players_stats,playerName,retained,PRESENT,20
2021-22,player_season,players_stats,position,retained,PRESENT,20
2021-22,player_season,players_stats,punches,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,putthroughBlockedDistribution,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,putthroughBlockedDistributionWon,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,recoveries,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,redCards2ndYellow,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,rightFootGoals,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,rightsidePasses,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,savesFromPenalty,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,savesMade,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,savesMadeCaught,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,savesMadeFromInsideBox,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,savesMadeFromOutsideBox,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,savesMadeParried,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,season,exposed,PRESENT,20
2021-22,player_season,players_stats,secondGoalAssists,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,setPiecesGoals,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,shotsBlockedInBox,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,shotsBlockedOutsideBox,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,shotsOffTargetIncWoodwork,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,shotsOnTargetInBox,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,shotsOnTargetIncGoals,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,shotsOnTargetOutsideBox,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,starts,exposed,PRESENT,20
2021-22,player_season,players_stats,straightRedCards,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,substituteOff,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,substituteOn,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,successfulCornersIntoBox,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,successfulCrossesAndCorners,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,successfulCrossesOpenPlay,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,successfulDribbles,exposed,PRESENT,20
2021-22,player_season,players_stats,successfulFiftyFifty,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,successfulLaunches,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,successfulLayoffs,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,successfulLongPasses,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,successfulPassesOppositionHalf,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,successfulPassesOwnHalf,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,successfulShortPasses,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,tacklesLost,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,tacklesWon,exposed,PRESENT,20
2021-22,player_season,players_stats,team_id,exposed,PRESENT,20
2021-22,player_season,players_stats,team_name,retained,PRESENT,20
2021-22,player_season,players_stats,throughBalls,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,throwInsToOppositionPlayer,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,throwInsToOwnPlayer,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,timePlayed,exposed,PRESENT,20
2021-22,player_season,players_stats,timesTackled,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,totalClearances,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,totalFoulsConceded,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,totalFoulsWon,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,totalLossesOfPossession,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,totalPasses,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,totalRedCards,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,totalShots,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,totalTackles,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,totalTouchesInOppositionBox,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,totalUnsuccessfulPassesExclCrossesAndCorners,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,touches,exposed,PRESENT,20
2021-22,player_season,players_stats,unsuccessfulCornersIntoBox,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,unsuccessfulCrossesAndCorners,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,unsuccessfulCrossesOpenPlay,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,unsuccessfulDribbles,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,unsuccessfulLaunches,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,unsuccessfulLayoffs,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,unsuccessfulLongPasses,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,unsuccessfulPassesOwnHalf,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,unsuccessfulShortPasses,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,winningGoal,UNCATALOGUED,PRESENT,20
2021-22,player_season,players_stats,yellowCards,UNCATALOGUED,PRESENT,20
2021-22,squad,squad,age,retained,PRESENT,20
2021-22,squad,squad,birthCountry,exposed,PRESENT,20
2021-22,squad,squad,birthDate,exposed,PRESENT,20
2021-22,squad,squad,displayName,retained,PRESENT,20
2021-22,squad,squad,firstName,retained,PRESENT,20
2021-22,squad,squad,height_cm,exposed,PRESENT,20
2021-22,squad,squad,isoCode,exposed,PRESENT,20
2021-22,squad,squad,joinDate,exposed,PRESENT,20
2021-22,squad,squad,lastName,retained,PRESENT,20
2021-22,squad,squad,nationality,exposed,PRESENT,20
2021-22,squad,squad,onLoan,exposed,PRESENT,20
2021-22,squad,squad,playerId,exposed,PRESENT,20
2021-22,squad,squad,position,retained,PRESENT,20
2021-22,squad,squad,preferredFoot,exposed,PRESENT,20
2021-22,squad,squad,shirtNumber,retained,PRESENT,20
2021-22,squad,squad,weight_kg,exposed,PRESENT,20
2022-23,team_match,events_stats,accurateBackZonePass,UNCATALOGUED,PRESENT,20
2022-23,team_match,events_stats,accurateChippedPass,UNCATALOGUED,PRESENT,20
2022-23,team_match,events_stats,accurateCornersIntobox,UNCATALOGUED,PRESENT,20
2022-23,team_match,events_stats,accurateCross,UNCATALOGUED,PRESENT,20
2022-23,team_match,events_stats,accurateCrossNocorner,UNCATALOGUED,PRESENT,20
2022-23,team_match,events_stats,accurateFlickOn,UNCATALOGUED,PRESENT,20
2022-23,team_match,events_stats,accurateFreekickCross,UNCATALOGUED,PRESENT,20
2022-23,team_match,events_stats,accurateFwdZonePass,UNCATALOGUED,PRESENT,20
2022-23,team_match,events_stats,accurateGoalKicks,UNCATALOGUED,PRESENT,20
2022-23,team_match,events_stats,accurateKeeperSweeper,UNCATALOGUED,PRESENT,20
2022-23,team_match,events_stats,accurateKeeperThrows,UNCATALOGUED,PRESENT,20
2022-23,team_match,events_stats,accurateLaunches,UNCATALOGUED,PRESENT,20
2022-23,team_match,events_stats,accurateLayoffs,UNCATALOGUED,PRESENT,20
2022-23,team_match,events_stats,accurateLongBalls,UNCATALOGUED,PRESENT,20
2022-23,team_match,events_stats,accuratePass,exposed,PRESENT,20
2022-23,team_match,events_stats,accuratePullBack,UNCATALOGUED,PRESENT,20
2022-23,team_match,events_stats,accurateThroughBall,UNCATALOGUED,PRESENT,20
2022-23,team_match,events_stats,accurateThrows,UNCATALOGUED,PRESENT,20
2022-23,team_match,events_stats,aerialLost,UNCATALOGUED,PRESENT,20
2022-23,team_match,events_stats,aerialWon,UNCATALOGUED,PRESENT,20
2022-23,team_match,events_stats,attAssistOpenplay,UNCATALOGUED,PRESENT,20
2022-23,team_match,events_stats,attAssistSetplay,UNCATALOGUED,PRESENT,20
2022-23,team_match,events_stats,attCorner,UNCATALOGUED,PRESENT,20
2022-23,team_match,events_stats,attFastbreak,UNCATALOGUED,PRESENT,20
2022-23,team_match,events_stats,attFreekickGoal,UNCATALOGUED,PRESENT,20
2022-23,team_match,events_stats,attFreekickMiss,UNCATALOGUED,PRESENT,20
2022-23,team_match,events_stats,attFreekickPost,UNCATALOGUED,PRESENT,20
2022-23,team_match,events_stats,attFreekickTarget,UNCATALOGUED,PRESENT,20
2022-23,team_match,events_stats,attFreekickTotal,UNCATALOGUED,PRESENT,20
2022-23,team_match,events_stats,attIboxOwnGoal,UNCATALOGUED,PRESENT,20
2022-23,team_match,events_stats,attLgCentre,UNCATALOGUED,PRESENT,20
2022-23,team_match,events_stats,attLgLeft,UNCATALOGUED,PRESENT,20
2022-23,team_match,events_stats,attLgRight,UNCATALOGUED,PRESENT,20
2022-23,team_match,events_stats,attObxdLeft,UNCATALOGUED,PRESENT,20
2022-23,team_match,events_stats,attObxdRight,UNCATALOGUED,PRESENT,20
2022-23,team_match,events_stats,attOneOnOne,UNCATALOGUED,PRESENT,20
2022-23,team_match,events_stats,attOpenplay,UNCATALOGUED,PRESENT,20
2022-23,team_match,events_stats,attPenGoal,UNCATALOGUED,PRESENT,20
2022-23,team_match,events_stats,attPenMiss,UNCATALOGUED,PRESENT,20
2022-23,team_match,events_stats,attPenPost,UNCATALOGUED,PRESENT,20
2022-23,team_match,events_stats,attPenTarget,UNCATALOGUED,PRESENT,20
2022-23,team_match,events_stats,attPostHigh,UNCATALOGUED,PRESENT,20
2022-23,team_match,events_stats,attPostLeft,UNCATALOGUED,PRESENT,20
2022-23,team_match,events_stats,attPostRight,UNCATALOGUED,PRESENT,20
2022-23,team_match,events_stats,attSetpiece,UNCATALOGUED,PRESENT,20
2022-23,team_match,events_stats,attemptedTackleFoul,UNCATALOGUED,PRESENT,20
2022-23,team_match,events_stats,attemptsConcededIbox,UNCATALOGUED,PRESENT,20
